Receiver_1_inlet_temp,Receiver_2_particle_mass_flow,Operating_mode_3,Operating_mode_1,Operating_mode_2,Receiver_3_HTF_mass_flow,PC_efficiency,TES_V_hot_tank_initial,PC_power,Receiver_1_outlet_temp,PC_outlet_temp,DNI,Receiver_2_inlet_temp,Tower_HTF_outlet_temp,Receiver_2_outlet_temp,Receiver_3_inlet_temp,PC_mass_flow,Receiver_3_outlet_temp,HX_1_particle_outlet_temp,HX_2_particle_outlet_temp,HX_3_particle_outlet_temp,Receiver_1_HTF_mass_flow,Receiver_1_particle_mass_flow,Receiver_2_HTF_mass_flow,Receiver_3_particle_mass_flow,TES_discharge_mass_flow,Tower_HTF_inlet_temp,TES_hot_tank_temp,TES_cold_tank_temp,TES_charge_mass_flow,PC_inlet_temp
C,kg/hr,-,-,-,kg/hr,-,-,MWe,C,C,W/m^2,C,C,C,C,kg/hr,C,C,C,C,kg/hr,kg/hr,kg/hr,kg/hr,kg/hr,C,C,C,kg/hr,C
0,0,0,23,0,0,0.492156,0.790727,100.054601,0,529.063785,0,0,0,0,0,967.068998,0,545.361111,545.361111,545.361111,0,0,0,0,967.068998,561.200000,713.700278,544.653333,0,700.488403
0,0,0,23,0,0,0.492793,0.735214,100.061762,0,528.999375,0,0,0,0,0,966.799565,0,544.653333,544.653333,544.653333,0,0,0,0,966.799565,561.200000,713.590417,544.127813,0,700.385833
0,0,0,23,0,0,0.493476,0.679718,100.063186,0,528.931215,0,0,0,0,0,966.457047,0,544.127813,544.127813,544.127813,0,0,0,0,966.457047,561.200000,713.472431,543.718958,0,700.276042
0,0,0,23,0,0,0.494216,0.624242,100.070885,0,528.856875,0,0,0,0,0,966.140523,0,543.718958,543.718958,543.718958,0,0,0,0,966.140523,561.200000,713.344792,543.388403,0,700.157431
0,0,0,23,0,0,0.495022,0.568786,100.081641,0,528.774236,0,0,0,0,0,965.808672,0,543.388403,543.388403,543.388403,0,0,0,0,965.808672,561.200000,713.205694,543.112778,0,700.028542
0,0,0,23,0,0,0.495106,0.513349,100.071215,0,528.607951,0,0,0,0,0,966.196701,0,543.112778,543.112778,543.112778,0,0,0,0,966.196701,561.200000,713.053264,542.877292,0,699.886042
0,0,0,23,0,0,0.494979,0.457890,100.094861,0,528.362847,0,0,0,0,0,966.975526,0,542.877292,542.877292,542.877292,0,0,0,0,966.975526,561.200000,712.884306,542.673507,0,699.730139
0,0,0,23,0,0,0.494835,0.402388,100.092665,0,528.122396,0,0,0,0,0,967.782795,0,542.673507,542.673507,542.673507,0,0,0,0,967.782795,561.200000,712.695278,542.491458,0,699.554306
0,0,0,23,0,0,0.494673,0.346840,100.095339,0,527.847708,0,0,0,0,0,968.730864,0,542.491458,542.491458,542.491458,0,0,0,0,968.730864,561.200000,712.480278,542.324861,0,699.355208
0,0,0,23,0,0,0.494468,0.291239,100.021528,0,527.550625,0,0,0,0,0,969.433600,0,542.324861,542.324861,542.324861,0,0,0,0,969.433600,561.200000,712.231181,542.152361,0,699.107708
0,0,0,23,0,0,0.494231,0.235601,100.096241,0,527.096979,0,0,0,0,0,971.294815,0,542.152361,542.152361,542.152361,0,0,0,0,971.294815,561.200000,711.935417,541.965139,0,698.807847
0,0,0,23,0,0,0.446366,0.179859,100.079644,0,520.559236,270,0,0,0,0,1030.496237,0,541.965139,541.965139,541.965139,0,0,0,0,1030.496237,561.200000,711.569167,541.438229,0,697.894375
566.628845,463474.168889,0,24,11,227145.795556,0.446886,0.111700,100.030918,593.022691,533.349479,667.999991,559.958160,559.723472,593.022691,559.978689,1153.392770,593.022691,574.424167,574.403637,574.658854,380418.240000,443962.880000,397136.853333,265087.982222,1153.392770,566.628845,711.245208,541.182153,325.701393,697.560694
558.341389,4425561.884444,0,11,0,2749568.853333,0.445817,0.070569,100.188646,730,524.874306,824,556.794479,556.201944,730,557.076424,1053.307970,730,715.079097,714.797153,715.671667,3425078.328889,3997431.466667,3791908.693333,3209039.928889,1053.307970,558.341389,712.724306,541.431042,3231.120435,698.307569
566.068681,4991742.293333,0,11,0,3728508.871111,0.446012,0.169231,100.188785,730,551.372569,898,557.135139,556.622222,730,557.010174,1240.994844,730,714.295903,714.420903,714.808819,4467581.440000,5213986.702222,4277152.142222,4351436.231111,1240.994844,566.068681,713.095625,542.674583,4043.657165,698.198264
570.143646,5332625.066667,0,11,0,4346931.484444,0.445924,0.297140,100.188724,730,562.578056,931,558.499340,558.197639,730,558.340000,1341.205491,730,714.175208,714.334583,714.476944,4828339.768889,5635494.115556,4568849.351111,5073608.817778,1341.205491,570.143646,713.244097,545.206701,4456.035556,698.247361
572.049167,5449009.493333,0,11,0,4652284.871111,0.445317,0.439600,100.188290,730,563.059618,944,560.820208,560.713090,730,560.722535,1341.787022,730,714.386528,714.484167,714.493611,4830433.280000,5638910.293333,4667759.502222,5430944.995556,1341.787022,572.049167,713.370833,548.261458,4588.573393,698.588611
574.082500,5370771.911111,0,11,0,4781235.200000,0.444618,0.588544,100.187847,730,563.548889,937,563.618611,563.589757,730,563.481493,1341.827793,730,714.642847,714.779931,714.671736,4830580.053333,5640255.146667,4599781.831111,5582639.786667,1341.827793,574.082500,713.508264,552.201563,4609.351743,698.980903
576.165069,5064297.244444,0,11,0,4717072.213333,0.443756,0.738494,100.187214,730,564.096354,904,567.226701,567.162569,730,566.933403,1341.264435,730,714.974861,715.268125,715.038958,4828551.964444,5639401.244444,4336137.955556,5509200.782222,1341.264435,576.165069,713.674306,557.962917,4503.583289,699.470694
572.008056,2483538.488889,0,28,0,2555577.457778,0.441912,0.883244,100.254740,730,539.411146,835,570.854132,570.897257,730,570.463368,1130.123062,730,717.108819,717.499514,717.065625,2509838.222222,2932462.648889,2125612.800000,2985903.502222,1130.123062,572.008056,713.886389,554.612604,2333.862400,700.430347
570.038646,1240173.795556,0,25,0,1603590.257778,0.442312,0.933201,100.224939,730,539.242500,383,566.410590,566.704792,730,565.808611,1130.123062,730,718.202014,718.804028,717.907778,1405072.497778,1641293.368889,1061683.484444,1873185.991111,1130.123062,570.038646,713.985000,552.260035,1320.736948,700.242361
561.200000,325418.062222,0,12,0,603022.435556,0.443438,0.933214,100.186962,730,528.630347,223,561.893542,562.461319,730,561.074028,1065.439763,730,720.366528,721.185972,719.798681,445280.853333,520058.062222,278627.413333,704289.635556,1065.439763,561.200000,713.943403,548.091250,430.490509,699.652500
0,0,0,23,0,0,0.491285,0.893139,100.053655,0,529.150590,0,0,0,0,0,967.512810,0,548.091250,548.091250,548.091250,0,0,0,0,967.512810,561.200000,713.851806,546.512465,0,700.629167
0,0,0,23,0,0,0.491848,0.837600,100.054271,0,529.094514,0,0,0,0,0,967.226074,0,546.512465,546.512465,546.512465,0,0,0,0,967.226074,561.200000,713.754653,545.494167,0,700.538194
0,0,0,23,0,0,0.492448,0.782079,100.054922,0,529.034861,0,0,0,0,0,966.921007,0,545.494167,545.494167,545.494167,0,0,0,0,966.921007,561.200000,713.651042,544.777986,0,700.441458
0,0,0,23,0,0,0.493090,0.726575,100.055616,0,528.971181,0,0,0,0,0,966.595319,0,544.777986,544.777986,544.777986,0,0,0,0,966.595319,561.200000,713.540208,544.242882,0,700.338125
0,0,0,23,0,0,0.493782,0.671091,100.063429,0,528.901042,0,0,0,0,0,966.301709,0,544.242882,544.242882,544.242882,0,0,0,0,966.301709,561.200000,713.420833,543.824062,0,700.226944
0,0,0,23,0,0,0.494532,0.615624,100.071172,0,528.825764,0,0,0,0,0,965.980840,0,543.824062,543.824062,543.824062,0,0,0,0,965.980840,561.200000,713.291528,543.484236,0,700.106875
0,0,0,23,0,0,0.495181,0.560177,100.078559,0,528.725972,0,0,0,0,0,965.814440,0,543.484236,543.484236,543.484236,0,0,0,0,965.814440,561.200000,713.150556,543.200208,0,699.975903
0,0,0,23,0,0,0.495060,0.504740,100.022543,0,528.543472,0,0,0,0,0,966.041284,0,543.200208,543.200208,543.200208,0,0,0,0,966.041284,561.200000,712.995347,542.957882,0,699.832569
0,0,0,23,0,0,0.494931,0.449291,100.099783,0,528.278646,0,0,0,0,0,967.285807,0,542.957882,542.957882,542.957882,0,0,0,0,967.285807,561.200000,712.823403,542.745903,0,699.670625
0,0,0,23,0,0,0.494781,0.393771,100.023585,0,528.077396,0,0,0,0,0,967.644760,0,542.745903,542.745903,542.745903,0,0,0,0,967.644760,561.200000,712.630208,542.556458,0,699.492708
0,0,0,23,0,0,0.494613,0.338232,100.022491,0,527.795972,0,0,0,0,0,968.600099,0,542.556458,542.556458,542.556458,0,0,0,0,968.600099,561.200000,712.410347,542.381319,0,699.287083
0,0,0,23,0,0,0.494407,0.282639,100.099653,0,527.394549,0,0,0,0,0,970.296257,0,542.381319,542.381319,542.381319,0,0,0,0,970.296257,561.200000,712.155000,542.196910,0,699.026319
0,0,0,23,0,0,0.494160,0.226952,100.094852,0,526.976042,0,0,0,0,0,971.700859,0,542.196910,542.196910,542.196910,0,0,0,0,971.700859,561.200000,711.850417,541.997882,0,698.719028
0,0,0,23,0,0,0.493859,0.171187,100.080911,0,526.468854,15,0,0,0,0,973.365570,0,541.997882,541.997882,541.997882,0,0,0,0,973.365570,561.200000,711.473264,541.777292,0,698.343194
560.697535,181301.706667,0,24,11,88433.226667,0.447451,0.110834,100.089886,575.194479,519.942934,612.999996,560.615378,560.548472,575.194479,560.659193,1031.449205,575.194479,556.316029,556.272218,556.382934,125114.773333,146016.488889,155349.048889,103206.906667,1031.449205,560.697535,711.032517,541.285846,119.590301,697.303702
556.849896,4180253.013333,0,11,0,2589676.373333,0.445806,0.062051,100.060573,730,520.872222,788,556.046875,555.455139,730,556.331840,1029.969462,730,715.190069,714.905139,715.781806,3229719.608889,3769263.502222,3581878.613333,3022297.600000,1029.969462,556.849896,712.572847,540.651250,3047.726143,698.187500
563.448021,4788088.035556,0,11,0,3577924.266667,0.446028,0.153021,100.188793,730,544.066632,871,556.282500,555.789583,730,556.175347,1183.200790,730,714.368750,714.475903,714.861667,4259522.844444,4970903.893333,4102869.902222,4175471.502222,1183.200790,563.448021,713.023819,541.396181,3870.684286,698.189028
566.381979,4952156.160000,0,11,0,4037201.066667,0.445846,0.275733,100.188663,730,552.011458,879,557.113229,556.813854,730,556.955382,1245.351822,730,714.282986,714.440764,714.582292,4483266.560000,5232279.893333,4243243.235556,4711691.093333,1245.351822,566.381979,713.211597,542.908715,4137.813017,698.291250
569.763785,5038809.884444,0,11,0,4298984.675556,0.445697,0.408031,100.188559,730,560.265000,891,558.662500,558.380972,730,558.392882,1317.599842,730,714.246181,714.515833,714.527708,4743359.431111,5536396.515556,4317047.466667,5017726.862222,1317.599842,569.763785,713.324722,545.619514,4331.370193,698.374722
571.200000,4930733.511111,0,11,0,4385116.444444,0.445059,0.545703,100.188108,730,560.097257,880,561.134132,560.924653,730,560.819687,1311.865363,730,714.485347,714.799792,714.694861,4722715.306667,5513317.831111,4223672.320000,5119203.555556,1311.865363,571.200000,713.449653,548.832222,4323.126360,698.733958
574.418611,5165363.200000,0,11,0,4817979.164444,0.444436,0.683285,100.187674,730,563.655521,936,564.141007,564.134132,730,563.896597,1341.609086,730,714.691250,714.935625,714.698125,4829792.711111,5639554.844444,4423687.964444,5625760.995556,1341.609086,574.418611,713.570278,554.095903,4564.077353,699.085556
570.342431,3614795.093333,0,25,0,3697175.893333,0.442604,0.831014,100.203307,730,539.120035,868,568.230556,568.251215,730,567.794965,1130.123062,730,715.865347,716.300972,715.844722,3667910.542222,4284408.888889,3094649.742222,4318593.137778,1130.123062,570.342431,713.780000,552.055174,3393.832770,700.105903
568.887812,1234726.257778,0,28,0,1599342.080000,0.442850,0.933205,100.186536,730,539.010486,729,564.035521,564.316493,730,563.404375,1130.123062,730,718.019653,718.650833,717.738681,1412290.275556,1649437.013333,1057204.337778,1867897.884444,1130.123062,568.887812,713.874514,550.530347,1320.016988,699.988681
561.200000,100610.951111,0,12,0,211085.368889,0.494948,0.933214,100.116259,730,528.330347,110,558.433785,558.971528,730,557.641389,967.449679,730,722.096528,722.888958,721.558819,149522.648889,174611.804444,86154.631111,246504.444444,967.449679,561.200000,713.760833,547.149931,144.924217,699.693125
0,0,0,23,0,0,0.492364,0.884705,100.020668,0,529.050625,0,0,0,0,0,966.685630,0,547.149931,547.149931,547.149931,0,0,0,0,966.685630,561.200000,713.669444,545.803785,0,700.454514
0,0,0,23,0,0,0.492932,0.829215,100.029132,0,528.992292,0,0,0,0,0,966.459654,0,545.803785,545.803785,545.803785,0,0,0,0,966.459654,561.200000,713.572014,544.919757,0,700.363194
0,0,0,23,0,0,0.493539,0.773739,100.039123,0,528.930104,0,0,0,0,0,966.227595,0,544.919757,544.919757,544.919757,0,0,0,0,966.227595,561.200000,713.467917,544.289583,0,700.265694
0,0,0,23,0,0,0.494189,0.718276,100.044887,0,528.864931,0,0,0,0,0,965.941096,0,544.289583,544.289583,544.289583,0,0,0,0,965.941096,561.200000,713.356250,543.813924,0,700.161528
0,0,0,23,0,0,0.494890,0.662831,100.052595,0,528.793889,0,0,0,0,0,965.641402,0,543.813924,543.813924,543.813924,0,0,0,0,965.641402,561.200000,713.235833,543.438750,0,700.049514
0,0,0,23,0,0,0.495139,0.607403,100.052335,0,528.666667,0,0,0,0,0,965.840830,0,543.438750,543.438750,543.438750,0,0,0,0,965.840830,561.200000,713.105417,543.132292,0,699.927083
0,0,0,23,0,0,0.495029,0.551965,100.051016,0,528.483333,0,0,0,0,0,966.459733,0,543.132292,543.132292,543.132292,0,0,0,0,966.459733,561.200000,712.963125,542.875000,0,699.793056
0,0,0,23,0,0,0.494908,0.496492,100.049566,0,528.282778,0,0,0,0,0,967.137106,0,542.875000,542.875000,542.875000,0,0,0,0,967.137106,561.200000,712.806806,542.653542,0,699.646458
0,0,0,23,0,0,0.494776,0.440981,100.047960,0,528.061389,0,0,0,0,0,967.885353,0,542.653542,542.653542,542.653542,0,0,0,0,967.885353,561.200000,712.633264,542.458681,0,699.484444
0,0,0,23,0,0,0.494627,0.385428,100.046155,0,527.811667,0,0,0,0,0,968.729916,0,542.458681,542.458681,542.458681,0,0,0,0,968.729916,561.200000,712.438264,542.281875,0,699.301667
0,0,0,23,0,0,0.494442,0.329828,100.043889,0,527.501562,0,0,0,0,0,969.779516,0,542.281875,542.281875,542.281875,0,0,0,0,969.779516,561.200000,712.215556,542.100382,0,699.074375
0,0,0,23,0,0,0.494229,0.274170,100.041259,0,527.141007,0,0,0,0,0,971.000889,0,542.100382,542.100382,542.100382,0,0,0,0,971.000889,561.200000,711.956042,541.908993,0,698.810000
0,0,0,23,0,0,0.493977,0.218445,100.038116,0,526.712917,0,0,0,0,0,972.452741,0,541.908993,541.908993,541.908993,0,0,0,0,972.452741,561.200000,711.644931,541.702326,0,698.495625
0,0,0,23,0,0,0.493687,0.162639,100.030929,0,526.215729,0,0,0,0,0,974.100543,0,541.702326,541.702326,541.702326,0,0,0,0,974.100543,561.200000,711.256806,541.488993,0,698.130694
561.200000,0,0,24,0,0,0.447591,0.106743,99.905417,561.200000,520.008576,303,561.200000,561.200000,561.200000,561.200000,1031.299398,561.200000,541.488993,541.488993,541.488993,0,0,0,0,1031.299398,561.200000,710.734931,540.993854,0,697.157500
557.601484,3387366.400000,0,24,11,2091577.742222,0.446720,0.037646,99.906764,693.934748,520.490451,815,556.967700,556.486415,693.934748,557.187491,1030.501472,693.934748,677.879991,677.660234,678.361311,2624283.306667,3062613.617778,2902556.444444,2440930.986667,1030.501472,557.601484,711.893611,540.551215,2469.697422,697.636823
556.820382,3470114.986667,0,11,0,2591624.817778,0.445146,0.110077,99.902005,730,521.395764,657,555.141250,554.737257,730,555.104514,1029.129481,730,715.317639,715.354375,715.721667,3014173.582222,3517523.342222,2973549.511111,3024411.306667,1029.129481,556.820382,713.009514,539.919826,2781.124899,698.509792
566.859722,5053067.377778,0,11,0,4116320.995556,0.446165,0.187957,100.190365,730,556.655625,903,555.857604,555.512882,730,555.658472,1288.208119,730,714.062222,714.261389,714.406944,4637549.226667,5411794.488889,4330143.857778,4803546.453333,1288.208119,566.859722,713.167431,541.757708,4241.224691,698.048194
569.613507,5207348.906667,0,11,0,4444262.115556,0.445477,0.322892,100.189870,730,562.406736,924,557.659722,557.419722,730,557.431042,1341.351980,730,714.097986,714.326667,714.337986,4828867.128889,5635758.648889,4461794.702222,5186887.111111,1341.351980,569.613507,713.262014,544.470903,4452.776138,698.184306
571.200000,5161818.453333,0,11,0,4593542.826667,0.443783,0.465187,100.188837,730,562.533715,923,560.145451,560.002431,730,559.894410,1341.460701,730,714.325417,714.576458,714.468472,4829258.524444,5637256.533333,4421966.222222,5362102.613333,1341.460701,571.200000,713.374236,547.688299,4489.216000,698.521667
573.893299,4981069.937778,0,11,0,4647828.195556,0.443067,0.609257,100.188247,730,563.012257,914,563.092431,562.985139,730,562.746701,1341.277393,730,714.595903,714.941597,714.703194,4828598.613333,5637721.315556,4266189.368889,5426659.555556,1341.277393,573.893299,713.509375,551.792257,4457.069669,698.923542
564.815868,3341050.311111,0,11,0,3422936.746667,0.441982,0.751737,100.066059,730,524.290382,694,565.878264,565.929826,730,565.469757,1036.389057,730,715.913958,716.322500,715.862431,3355699.484444,3919106.275556,2860744.248889,3997632.284444,1036.389057,564.815868,713.721806,548.226944,3127.163575,700.048750
561.200000,2079513.884444,0,11,0,2645089.564444,0.442625,0.846207,100.025252,730,522.795347,570,561.627813,561.975764,730,561.003542,1029.447664,730,716.599167,717.223403,716.251181,2302959.360000,2688962.275556,1780997.831111,3088437.475556,1029.447664,561.200000,713.853333,544.220382,2182.476010,699.775278
561.200000,24019.760000,0,12,0,60362.555556,0.494908,0.894538,100.179019,730,528.194167,52,550.567326,551.092951,730,549.802049,967.959072,730,723.653056,724.418333,723.127431,39960.453333,46645.560000,20577.317778,70460.795556,967.959072,561.200000,713.693889,542.829410,39.201699,699.638056
0,0,0,23,0,0,0.492783,0.840790,100.033203,0,529.006111,0,0,0,0,0,966.569560,0,542.829410,542.829410,542.829410,0,0,0,0,966.569560,561.200000,713.597569,542.458229,0,700.387153
0,0,0,23,0,0,0.493381,0.785307,100.039054,0,528.945590,0,0,0,0,0,966.308030,0,542.458229,542.458229,542.458229,0,0,0,0,966.308030,561.200000,713.494861,542.191146,0,700.291042
0,0,0,23,0,0,0.494022,0.729840,100.044809,0,528.881354,0,0,0,0,0,966.026114,0,542.191146,542.191146,542.191146,0,0,0,0,966.026114,561.200000,713.384861,541.985799,0,700.188333
0,0,0,23,0,0,0.494714,0.674389,100.057023,0,528.811042,0,0,0,0,0,965.772563,0,541.985799,541.985799,541.985799,0,0,0,0,965.772563,561.200000,713.266181,541.819201,0,700.077639
0,0,0,23,0,0,0.495165,0.618954,100.059271,0,528.707153,0,0,0,0,0,965.754627,0,541.819201,541.819201,541.819201,0,0,0,0,965.754627,561.200000,713.137708,541.678889,0,699.957569
0,0,0,23,0,0,0.495056,0.563521,100.063637,0,528.526007,0,0,0,0,0,966.416909,0,541.678889,541.678889,541.678889,0,0,0,0,966.416909,561.200000,712.997708,541.556806,0,699.825417
0,0,0,23,0,0,0.494937,0.508050,100.061814,0,528.329028,0,0,0,0,0,967.081244,0,541.556806,541.556806,541.556806,0,0,0,0,967.081244,561.200000,712.844097,541.447847,0,699.681181
0,0,0,23,0,0,0.494807,0.452542,100.066076,0,528.111042,0,0,0,0,0,967.872237,0,541.447847,541.447847,541.447847,0,0,0,0,967.872237,561.200000,712.673750,541.347674,0,699.521736
0,0,0,23,0,0,0.494665,0.396989,100.090061,0,527.837535,0,0,0,0,0,968.739872,0,541.347674,541.347674,541.347674,0,0,0,0,968.739872,561.200000,712.482500,541.255347,0,699.345833
0,0,0,23,0,0,0.494484,0.341388,100.087257,0,527.532187,0,0,0,0,0,969.766479,0,541.255347,541.255347,541.255347,0,0,0,0,969.766479,561.200000,712.265000,541.146146,0,699.122222
0,0,0,23,0,0,0.494273,0.285731,100.088316,0,527.173125,0,0,0,0,0,970.996306,0,541.146146,541.146146,541.146146,0,0,0,0,970.996306,561.200000,712.012292,541.015243,0,698.860625
0,0,0,23,0,0,0.494028,0.230005,100.083950,0,526.757569,0,0,0,0,0,972.393798,0,541.015243,541.015243,541.015243,0,0,0,0,972.393798,561.200000,711.711389,540.862639,0,698.555417
0,0,0,23,0,0,0.493745,0.174203,100.078854,0,526.273958,0,0,0,0,0,974.022163,0,540.862639,540.862639,540.862639,0,0,0,0,974.022163,561.200000,711.339167,540.695174,0,698.199792
0,0,0,23,0,0,0.447480,0.118311,100.052899,0,519.920833,273,0,0,0,0,1031.440593,0,540.695174,540.695174,540.695174,0,0,0,0,1031.440593,561.200000,710.846528,540.245556,0,697.253333
560.179965,344904.746667,0,24,11,169143.893333,0.448621,0.051678,100.026243,586.199349,519.272743,675.000009,559.984800,559.861849,586.199349,560.061493,1032.385669,586.199349,566.404028,566.327335,566.526979,240036.497778,280109.920000,295561.564444,197382.008889,1032.385669,560.179965,710.306094,539.854349,228.443516,696.604080
556.449583,4385570.702222,0,11,0,2702382.364444,0.446265,0.011174,100.188958,730,522.963472,835,554.861354,554.222778,730,555.127951,1043.938449,730,714.921181,714.654583,715.559722,3416748.373333,3987142.257778,3758178.417778,3153519.502222,1043.938449,556.449583,712.580208,539.381493,3201.731319,698.056736
565.245521,4961608.817778,0,11,0,3703816.248889,0.446537,0.108935,100.189149,730,552.884618,910,555.292014,554.717882,730,555.111667,1256.825758,730,714.089444,714.269792,714.663611,4524572.728889,5279763.342222,4251925.333333,4322015.573333,1256.825758,565.245521,712.991736,540.780000,4045.385323,697.904514
568.977917,5357462.755556,0,11,0,4362108.017778,0.446389,0.236028,100.189045,730,562.278368,949,556.764167,556.469028,730,556.616632,1341.413768,730,714.015833,714.163333,714.310972,4829089.564444,5635642.595556,4590721.706667,5090666.382222,1341.413768,568.977917,713.132361,543.230937,4467.714528,697.987569
571.200000,5461419.804444,0,11,0,4664054.328889,0.445507,0.379061,100.185625,730,562.662083,959,559.010590,558.909271,730,558.918507,1341.944573,730,714.220347,714.312431,714.321667,4831000.462222,5638813.582222,4679020.088889,5443951.502222,1341.944573,571.200000,713.251875,546.126771,4595.606756,698.311597
572.665903,5361017.173333,0,11,0,4773975.040000,0.445043,0.528353,100.189627,730,563.192882,949,561.663299,561.629618,730,561.519688,1341.912494,730,714.463472,714.607083,714.497153,4830884.977778,5639790.364444,4592095.573333,5573351.537778,1341.912494,572.665903,713.383819,549.743229,4603.933077,698.682222
575.282812,5044260.408889,0,11,0,4710835.484444,0.443812,0.678042,100.188429,730,563.602604,918,564.975139,564.906076,730,564.667083,1341.432257,730,714.768056,715.076181,714.837153,4829156.124444,5639161.742222,4319705.600000,5500995.128889,1341.432257,575.282812,713.542917,554.617778,4495.671309,699.135972
571.200000,3784479.857778,0,25,0,3873026.844444,0.442455,0.822405,100.209045,730,540.019688,849,568.859097,568.852431,730,568.392361,1136.099240,730,715.758681,716.225417,715.765347,3882893.937778,4535687.964444,3239802.595556,4524162.275556,1136.099240,571.200000,713.762569,552.703819,3567.869472,700.132500
569.158264,1232682.097778,0,25,0,1609496.320000,0.442798,0.932842,100.188872,730,539.038333,704,564.661250,564.935139,730,564.008333,1130.123062,730,718.042569,718.695486,717.768681,1425319.111111,1664727.182222,1055407.431111,1879840.284444,1130.123062,569.158264,713.862014,550.961979,1327.013768,700.014792
561.200000,487208.320000,0,12,0,861476.053333,0.443560,0.933196,100.187049,730,528.540451,310,561.394792,561.950451,730,560.546458,1065.440553,730,719.567222,720.415486,719.011528,653720.177778,763433.600000,417191.360000,1006057.031111,1065.440553,561.200000,713.860139,547.005035,626.860840,699.583194
0,0,0,23,0,0,0.491771,0.902798,100.032587,0,529.106354,0,0,0,0,0,967.086617,0,547.005035,547.005035,547.005035,0,0,0,0,967.086617,561.200000,713.770069,545.603854,0,700.550347
0,0,0,23,0,0,0.492325,0.847285,100.032925,0,529.051389,0,0,0,0,0,966.803200,0,545.603854,545.603854,545.603854,0,0,0,0,966.803200,561.200000,713.674444,544.715035,0,700.460903
0,0,0,23,0,0,0.492916,0.791788,100.033819,0,528.992639,0,0,0,0,0,966.504849,0,544.715035,544.715035,544.715035,0,0,0,0,966.504849,561.200000,713.572639,544.096007,0,700.365764
0,0,0,23,0,0,0.493550,0.736309,100.039123,0,528.929028,0,0,0,0,0,966.222143,0,544.096007,544.096007,544.096007,0,0,0,0,966.222143,561.200000,713.463611,543.635521,0,700.263958
0,0,0,23,0,0,0.494229,0.680847,100.039401,0,528.862292,0,0,0,0,0,965.876306,0,543.635521,543.635521,543.635521,0,0,0,0,965.876306,561.200000,713.346458,543.276493,0,700.155069
0,0,0,23,0,0,0.494965,0.625405,100.047170,0,528.787500,0,0,0,0,0,965.557649,0,543.276493,543.276493,543.276493,0,0,0,0,965.557649,561.200000,713.219792,542.985347,0,700.037361
0,0,0,23,0,0,0.495123,0.569982,100.046441,0,528.641319,0,0,0,0,0,965.880889,0,542.985347,542.985347,542.985347,0,0,0,0,965.880889,561.200000,713.081736,542.741806,0,699.907847
0,0,0,23,0,0,0.495006,0.514542,100.050738,0,528.445521,0,0,0,0,0,966.587417,0,542.741806,542.741806,542.741806,0,0,0,0,966.587417,561.200000,712.930347,542.532639,0,699.765417
0,0,0,23,0,0,0.494877,0.459062,100.054870,0,528.230139,0,0,0,0,0,967.363160,0,542.532639,542.532639,542.532639,0,0,0,0,967.363160,561.200000,712.762500,542.348681,0,699.608333
0,0,0,23,0,0,0.494735,0.403538,100.052908,0,527.991910,0,0,0,0,0,968.167980,0,542.348681,542.348681,542.348681,0,0,0,0,968.167980,561.200000,712.574792,542.183785,0,699.433889
0,0,0,23,0,0,0.494568,0.347969,100.050608,0,527.712188,0,0,0,0,0,969.113679,0,542.183785,542.183785,542.183785,0,0,0,0,969.113679,561.200000,712.361597,542.025417,0,699.228889
0,0,0,23,0,0,0.494364,0.292348,100.047769,0,527.369549,0,0,0,0,0,970.273027,0,542.025417,542.025417,542.025417,0,0,0,0,970.273027,561.200000,712.115069,541.856285,0,698.977500
0,0,0,23,0,0,0.494126,0.236662,100.044418,0,526.966424,0,0,0,0,0,971.638440,0,541.856285,541.856285,541.856285,0,0,0,0,971.638440,561.200000,711.822500,541.671875,0,698.681458
0,0,0,23,0,0,0.446425,0.180902,99.904089,0,520.672604,269,0,0,0,0,1030.307002,0,541.671875,541.671875,541.671875,0,0,0,0,1030.307002,561.200000,711.460486,541.167986,0,697.799028
560.403967,292642.737778,0,24,11,143241.813333,0.447319,0.115202,99.924514,582.796519,520.148242,672.000017,560.250851,560.144692,582.796519,560.316363,1031.078993,582.796519,563.661016,563.595503,563.767170,203801.795556,237840.337778,250761.155556,167165.742222,1031.078993,560.403967,711.077587,540.746315,193.791348,697.316059
556.532049,4310307.840000,0,11,0,2647365.120000,0.445825,0.072190,100.006884,730,520.840451,822,555.632847,554.995486,730,555.902222,1029.887921,730,715.044375,714.775000,715.681736,3352054.613333,3911886.506667,3693457.635556,3089505.848889,1029.887921,556.532049,712.559306,540.111458,3142.138943,698.124861
564.733438,4864324.266667,0,11,0,3631291.733333,0.446378,0.167819,100.189123,730,549.683264,894,555.897118,555.334062,730,555.724861,1229.239151,730,714.214375,714.386597,714.777361,4425260.942222,5164132.124444,4168348.728889,4237596.160000,1229.239151,564.733438,712.971667,541.314687,3962.792454,697.989792
568.996944,5208067.982222,0,11,0,4237091.555556,0.446207,0.292426,100.190391,730,562.265000,925,557.252743,556.876458,730,557.025139,1340.832869,730,714.061944,714.289583,714.438264,4826998.328889,5633407.431111,4462545.351111,4944949.475556,1340.832869,568.996944,713.137014,543.909792,4385.117867,698.024306
