a_sf1,a_sf2,a_sf3,beam,e_ch_tes,eta,eta_field_tot,eta_field1,eta_field2,eta_field3,eta_therm,eta_rec_therm1,eta_rec_therm2,eta_rec_therm3,m_dot_rec,m_dot_rec1,m_dot_rec2,m_dot_rec3,p_cycle,p_out_net,q_ch_tes,q_dc_tes,q_dot_hx1,q_dot_hx2,q_dot_hx3,q_dot_rec_inc,q_dot_rec_inc1,q_dot_rec_inc2,q_dot_rec_inc3,t_hx_tes_out1,t_hx_tes_out2,t_hx_tes_out3,t_pc_in,t_pc_out,t_rec_in1,t_rec_in2,t_rec_in3,t_rec_out1,t_rec_out2,t_rec_out3,t_tes_cold,t_tes_hot,tdry
m2,m2,m2,W/m2,MWh,-,-,-,-,-,-,-,-,-,kg/s,kg/s,kg/s,kg/s,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0,0,0,0,3941.600000,0.491225,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.860017,102.081649,0,213.479826,0,0,0,0,0,0,0,544.285521,544.285521,544.285521,702.333611,528.375833,0,0,0,0,0,0,544.033403,714.983889,14
0,0,0,0,3752.928333,0.491375,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.882378,102.104002,0,213.473090,0,0,0,0,0,0,0,544.033403,544.033403,544.033403,702.287153,528.335833,0,0,0,0,0,0,543.806875,714.935903,14
0,0,0,0,3564.044444,0.491532,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.905859,102.127491,0,213.466007,0,0,0,0,0,0,0,543.806875,543.806875,543.806875,702.238264,528.293819,0,0,0,0,0,0,543.601806,714.885417,13
0,0,0,0,3374.940556,0.491698,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.930582,102.152214,0,213.458576,0,0,0,0,0,0,0,543.601806,543.601806,543.601806,702.186875,528.249583,0,0,0,0,0,0,543.414826,714.832222,13
0,0,0,0,3185.606667,0.491873,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.956667,102.178299,0,213.450747,0,0,0,0,0,0,0,543.414826,543.414826,543.414826,702.132639,528.202917,0,0,0,0,0,0,543.243333,714.775972,13
0,0,0,128,2996.033333,0.492058,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.984245,102.205877,0,213.442483,0,0,0,0,0,0,0,543.243333,543.243333,543.243333,702.075278,528.153542,0,0,0,0,0,0,543.085069,714.716528,14
499348.684444,588833.048889,675719.031111,741,2962.296736,0.446168,0.422901,0.471450,0.535327,0.289054,0.594890,0.576011,0.629180,0.579480,671.155279,556.328978,671.155816,384.046450,100.299670,92.497695,411.203646,250.302422,121.708394,146.431632,84.446267,432.190507,136.396036,182.630649,113.163804,678.863559,678.496198,679.555156,700.713785,581.470920,581.489826,557.488750,557.856111,693.182569,693.182569,693.182569,545.370234,714.784444,16
485633.386667,555438.293333,722803.200000,854,3359.937500,0.445988,0.505094,0.587332,0.619169,0.362180,0.808764,0.802574,0.826703,0.797016,1129.983289,941.721326,1129.984193,831.532912,100.221780,90.379097,726.580417,232.433507,202.159809,241.902795,178.834323,760.848071,243.584818,293.699093,223.564142,716.239236,715.767917,716.552778,700.222361,543.010972,565.571493,559.738229,560.209549,730,730,730,546.232014,714.911111,18
491451.626667,544010.702222,728256.497778,910,3786.147222,0.445986,0.540071,0.632552,0.617342,0.419939,0.822653,0.816847,0.830729,0.820381,1186.445511,1131.608451,1186.446460,1067.720044,100.220851,89.131389,844.311944,235.462865,241.914080,253.450833,228.460312,866.804836,282.890631,305.615040,278.299164,715.783681,715.659028,715.935417,700.216597,550.608924,568.286181,560.448299,560.572951,730,730,730,546.917083,714.960347,20
494992.711111,571218.453333,697699.840000,937,4252.052222,0.445982,0.556837,0.650248,0.590696,0.462843,0.828416,0.822031,0.834171,0.829046,1238.710993,1236.097700,1238.711984,1178.270335,100.219097,88.411589,906.600139,238.220052,262.915799,263.463108,250.804097,920.330880,301.590507,316.159076,302.581298,715.603750,715.598194,715.730347,700.205486,557.013507,571.200000,561.313333,561.318924,730,730,730,548.103160,714.984306,21
503937.777778,601812.124444,657828.764444,944,4726.629444,0.445685,0.564278,0.657608,0.552246,0.503789,0.829907,0.824956,0.832506,0.832258,1304.960711,1304.961755,1235.727132,1230.809716,100.215148,88.034358,929.627222,241.750174,275.550017,261.155677,260.132743,939.420160,312.835378,313.736924,312.847893,715.552917,715.697222,715.707708,700.200764,564.323819,573.440313,562.550243,562.405903,730,730,730,550.071771,715.006875,22
504554.453333,638191.217778,621262.222222,934,5199.248333,0.445970,0.565053,0.659624,0.513505,0.541200,0.827871,0.823583,0.828438,0.831591,1301.862479,1301.863521,1212.635123,1247.489630,100.254375,88.099097,917.567083,240.555990,271.965781,253.609427,260.782708,930.971947,310.850347,306.085191,314.036409,715.714514,715.900139,715.826319,700.419306,564.276667,574.332535,564.357292,564.171632,730,730,730,552.320764,715.045764,23
496945.813333,678153.457778,588964.586667,909,5656.694444,0.446102,0.558961,0.653257,0.472266,0.579221,0.822546,0.817358,0.821444,0.828837,1242.229175,1225.538561,1156.854101,1242.230169,100.313464,88.567266,873.850972,236.048767,253.099375,239.129965,256.491997,896.312604,295.091627,291.124196,310.096818,716.048056,716.195625,716.013264,700.793264,557.969201,574.206007,566.272708,566.125139,730,730,730,554.103056,715.105764,23
489026.880000,714979.484444,559868.871111,863,6069.353889,0.446041,0.545751,0.639317,0.429220,0.612839,0.813577,0.807891,0.810319,0.822522,1187.126598,1101.713948,1046.848205,1187.127547,100.361571,89.388550,797.425972,232.293472,225.644306,214.575104,242.856684,830.755200,269.811164,264.840693,296.103360,716.455833,716.583056,716.267986,701.123264,551.442500,573.369340,567.647222,567.520035,730,730,730,555.132639,715.181736,22
488728.106667,717041.564444,558095.573333,774,6394.862222,0.446461,0.518788,0.605093,0.375263,0.627611,0.795475,0.792029,0.781759,0.812636,1075.766440,895.185151,796.366543,1075.767300,100.426701,90.979792,659.688056,225.725608,182.856424,162.950295,219.135417,708.266240,228.892018,208.267431,271.106809,717.041667,717.319583,716.593750,701.515208,536.107882,569.637604,568.090972,567.813056,730,730,730,553.012326,715.268056,21
489763.128889,692390.613333,581823.893333,584,6421.437778,0.446525,0.457809,0.516591,0.307041,0.587746,0.728841,0.699947,0.707039,0.779539,744.738370,601.323622,421.893157,744.738966,100.454332,92.229054,429.175590,251.120729,125.011059,88.123655,154.361806,471.617529,147.756213,124.153831,199.707484,717.819722,718.599444,717.325417,701.689514,593.976111,594.036528,565.192604,564.412882,730,730,730,571.007396,715.340486,20
0,0,0,0,6235.115000,0.490203,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.707674,101.929288,0,213.526111,0,0,0,0,0,0,0,571.007396,571.007396,571.007396,702.650139,528.648021,0,0,0,0,0,0,564.568715,715.311389,18
0,0,0,0,6048.650556,0.490298,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.721780,101.943403,0,213.521806,0,0,0,0,0,0,0,564.568715,564.568715,564.568715,702.620833,528.622813,0,0,0,0,0,0,560.355382,715.281389,16
0,0,0,0,5862.042222,0.490396,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.736354,101.957977,0,213.517361,0,0,0,0,0,0,0,560.355382,560.355382,560.355382,702.590556,528.596806,0,0,0,0,0,0,557.382014,715.250347,15
0,0,0,0,5675.287778,0.490496,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.751398,101.973021,0,213.512778,0,0,0,0,0,0,0,557.382014,557.382014,557.382014,702.559306,528.569931,0,0,0,0,0,0,555.170139,715.218403,15
0,0,0,0,5488.382222,0.490601,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.766944,101.988568,0,213.508038,0,0,0,0,0,0,0,555.170139,555.170139,555.170139,702.527014,528.542153,0,0,0,0,0,0,553.459097,715.185208,14
0,0,0,0,5301.322778,0.490708,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.783038,102.004661,0,213.503160,0,0,0,0,0,0,0,553.459097,553.459097,553.459097,702.493611,528.513403,0,0,0,0,0,0,552.095208,715.150972,14
0,0,0,0,5114.102778,0.490820,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.799705,102.021328,0,213.498090,0,0,0,0,0,0,0,552.095208,552.095208,552.095208,702.458958,528.483646,0,0,0,0,0,0,550.981493,715.115417,13
0,0,0,0,4926.720000,0.490936,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.816988,102.038611,0,213.492847,0,0,0,0,0,0,0,550.981493,550.981493,550.981493,702.423056,528.452743,0,0,0,0,0,0,550.054306,715.078542,13
0,0,0,0,4739.166667,0.491056,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.834939,102.056562,0,213.487413,0,0,0,0,0,0,0,550.054306,550.054306,550.054306,702.385764,528.420660,0,0,0,0,0,0,549.269549,715.040208,12
0,0,0,0,4551.440000,0.491182,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.853602,102.075226,0,213.481771,0,0,0,0,0,0,0,549.269549,549.269549,549.269549,702.346944,528.387292,0,0,0,0,0,0,548.596250,715.000278,12
0,0,0,0,4363.533611,0.491312,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.873030,102.094661,0,213.475903,0,0,0,0,0,0,0,548.596250,548.596250,548.596250,702.306528,528.352535,0,0,0,0,0,0,548.011632,714.958750,12
0,0,0,0,4175.439722,0.491448,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.893299,102.114931,0,213.469792,0,0,0,0,0,0,0,548.011632,548.011632,548.011632,702.264375,528.316285,0,0,0,0,0,0,547.498646,714.915347,11
0,0,0,0,3987.153056,0.491590,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.914488,102.136120,0,213.463420,0,0,0,0,0,0,0,547.498646,547.498646,547.498646,702.220347,528.278403,0,0,0,0,0,0,547.044479,714.869931,11
0,0,0,394,3773.595556,0.446938,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,100.633498,98.619115,0,223.902014,0,0,0,0,0,0,0,547.044479,547.044479,547.044479,702.819792,541.555243,0,0,0,0,0,0,547.418785,714.822292,13
500043.324444,588893.875556,674964.195556,663,3688.479861,0.446377,0.420885,0.469770,0.532228,0.287525,0.553833,0.534275,0.589719,0.537506,571.756840,471.692861,571.757297,323.547775,100.390525,93.141560,341.542951,246.591285,101.010417,122.106181,69.637023,368.267662,116.524800,155.474933,96.267920,674.546241,674.201207,675.190026,701.286944,580.168576,583.131007,560.431701,560.776771,687.494444,687.494444,687.494444,549.794418,714.882101,16.000000
485780.551111,555191.857778,722905.173333,788,4065.319722,0.446237,0.504345,0.587404,0.617965,0.361270,0.797512,0.793798,0.815219,0.783518,1050.199151,857.119738,1050.199991,770.654009,100.329444,91.134896,654.723958,226.188524,179.715955,219.530833,161.836632,701.007147,224.855467,270.354453,205.797244,716.811944,716.306806,717.069444,700.901597,531.464722,565.050313,563.752882,564.258056,730,730,730,550.050799,715.033819,18
491360.533333,544066.346667,728296.960000,854,4464.329167,0.446206,0.539621,0.633045,0.616506,0.419154,0.814275,0.810246,0.821324,0.811253,1121.301175,1053.265040,1121.302072,1008.950773,100.316345,89.800252,778.558542,230.221146,220.785052,234.821076,211.634219,812.787698,265.639556,286.448924,260.699200,716.260417,716.100694,716.369097,700.818958,542.309514,568.169826,563.790382,563.950104,730,730,730,550.123021,715.112014,20
494512.888889,571417.351111,697975.040000,884,4901.630000,0.446189,0.556534,0.650857,0.590110,0.462219,0.820695,0.815912,0.825562,0.820611,1174.932385,1151.832862,1174.933325,1117.724628,100.308628,89.088507,841.051389,233.223281,241.018819,245.776615,233.990590,867.799893,284.521902,298.084124,285.193867,716.037222,715.985972,716.114444,700.770347,549.618681,570.415625,564.085833,564.137049,730,730,730,550.767326,715.160139,21
503295.253333,602343.324444,658058.951111,892,5350.834444,0.445911,0.563931,0.658274,0.551438,0.503212,0.822491,0.818974,0.824392,0.824108,1213.886736,1213.887707,1171.270468,1166.655274,100.307969,88.776467,863.844792,235.288646,252.897361,244.154931,243.207830,887.186702,295.524889,296.282222,295.379573,715.951597,716.043889,716.054028,700.785556,554.488333,572.146285,564.815694,564.723438,730,730,730,552.016285,715.198542,22
503975.573333,638673.564444,621426.346667,878,5794.018333,0.446164,0.564667,0.660092,0.512551,0.540839,0.820331,0.817468,0.820244,0.823281,1199.137501,1199.138461,1138.136614,1171.901540,100.340964,88.931146,847.888333,233.824253,248.151337,235.719028,242.601892,874.588587,292.084302,287.415964,295.088338,716.080278,716.213681,716.139167,700.967222,552.907292,572.357743,565.936007,565.802604,730,730,730,553.298160,715.243056,23
496461.866667,678877.866667,588713.528889,881,6234.085556,0.445804,0.558546,0.653785,0.471192,0.578965,0.818697,0.814246,0.817317,0.824527,1202.609620,1177.485110,1119.642970,1202.610582,100.364323,88.972300,839.797153,233.595191,242.004479,230.296337,247.086927,868.054187,285.954578,281.815858,300.283733,716.226250,716.353681,716.172569,701.120694,553.374583,573.459236,567.071875,566.944479,730,730,730,555.073264,715.290694,24
488817.137778,715430.115556,559625.742222,814,6617.642778,0.446357,0.545208,0.639686,0.428022,0.612496,0.807204,0.803173,0.803071,0.815366,1113.873936,1019.280381,980.666068,1113.874827,100.427049,90.087439,741.395556,227.860312,207.869635,200.111597,226.852639,782.806044,254.529084,249.263182,279.013813,716.722222,716.816667,716.502778,701.511944,541.864826,571.200000,568.351076,568.256597,730,730,730,553.801493,715.357917,23
488544.248889,716971.733333,558353.315556,696,6799.401667,0.446336,0.447996,0.523249,0.323312,0.542257,0.763923,0.758437,0.748124,0.785209,798.453570,668.315004,583.519242,798.454209,100.417405,92.683038,494.910243,228.266910,138.122778,120.824809,164.600573,549.983644,177.918702,161.336444,210.728516,717.632917,717.941389,717.217431,701.450972,541.196632,570.121736,566.168576,565.860139,730,730,730,552.157674,715.429028,23
490590.791111,691072.853333,582315.164444,451,6802.013333,0.446146,0.421406,0.475814,0.282236,0.540730,0.682934,0.671792,0.644739,0.732271,492.390558,348.257069,269.375030,492.390952,100.404653,94.718585,272.668993,228.658420,73.267569,56.848958,103.131345,335.251378,105.277004,87.965600,142.008782,718.949097,719.469653,718.209028,701.394653,540.526701,569.185451,563.208611,562.688056,730,730,730,551.019514,715.477361,22
0,0,0,0,6615.879444,0.489763,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.641849,101.863464,0,213.546267,0,0,0,0,0,0,0,551.019514,551.019514,551.019514,702.786806,528.765486,0,0,0,0,0,0,547.157535,715.450069,20
0,0,0,0,6429.610000,0.489852,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.655122,101.876736,0,213.542188,0,0,0,0,0,0,0,547.157535,547.157535,547.157535,702.759306,528.741806,0,0,0,0,0,0,545.349722,715.421875,18
0,0,0,0,6243.203889,0.489943,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.668802,101.890417,0,213.538003,0,0,0,0,0,0,0,545.349722,545.349722,545.349722,702.730903,528.717396,0,0,0,0,0,0,544.298021,715.392778,17
0,0,0,0,6056.657222,0.490038,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.682908,101.904531,0,213.533681,0,0,0,0,0,0,0,544.298021,544.298021,544.298021,702.701597,528.692222,0,0,0,0,0,0,543.607569,715.362778,16
0,0,0,0,5869.967222,0.490135,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.697474,101.919097,0,213.529219,0,0,0,0,0,0,0,543.607569,543.607569,543.607569,702.671319,528.666215,0,0,0,0,0,0,543.117569,715.331806,15
0,0,0,0,5683.131111,0.490236,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.712517,101.934132,0,213.524635,0,0,0,0,0,0,0,543.117569,543.117569,543.117569,702.640069,528.639375,0,0,0,0,0,0,542.750486,715.299792,15
0,0,0,0,5496.143889,0.490340,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.728056,101.949679,0,213.519896,0,0,0,0,0,0,0,542.750486,542.750486,542.750486,702.607847,528.611632,0,0,0,0,0,0,542.463819,715.266667,14
0,0,0,0,5309.002222,0.490448,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.744132,101.965755,0,213.514983,0,0,0,0,0,0,0,542.463819,542.463819,542.463819,702.574444,528.582917,0,0,0,0,0,0,542.232917,715.232431,14
0,0,0,0,5121.700556,0.490559,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.760790,101.982413,0,213.509913,0,0,0,0,0,0,0,542.232917,542.232917,542.232917,702.539792,528.553160,0,0,0,0,0,0,542.041910,715.196944,13
0,0,0,0,4934.233889,0.490675,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.778073,101.999696,0,213.504670,0,0,0,0,0,0,0,542.041910,542.041910,542.041910,702.503889,528.522292,0,0,0,0,0,0,541.880556,715.160000,12
0,0,0,0,4746.599444,0.490795,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.796024,102.017648,0,213.499219,0,0,0,0,0,0,0,541.880556,541.880556,541.880556,702.466597,528.490208,0,0,0,0,0,0,541.741875,715.121736,12
0,0,0,0,4558.789722,0.490921,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.814688,102.036311,0,213.493542,0,0,0,0,0,0,0,541.741875,541.741875,541.741875,702.427847,528.456840,0,0,0,0,0,0,541.620694,715.081806,11
0,0,0,0,4370.801667,0.491051,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.834115,102.055738,0,213.487674,0,0,0,0,0,0,0,541.620694,541.620694,541.620694,702.387431,528.422118,0,0,0,0,0,0,541.513542,715.040278,12
0,0,0,498,4157.600833,0.447000,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,100.660616,98.646233,0,223.930694,0,0,0,0,0,0,0,541.513542,541.513542,541.513542,702.990833,541.708785,0,0,0,0,0,0,542.342083,714.996944,14
500761.680000,588954.515556,674185.848889,744.000017,4102.357917,0.446242,0.418817,0.468009,0.529064,0.285969,0.592899,0.574514,0.626982,0.577201,661.381965,553.438546,661.382495,377.690969,100.331834,92.571840,407.863299,250.536875,121.518064,144.846380,83.364462,428.448853,135.920764,180.713369,111.814738,678.255312,677.906701,678.967778,700.916736,581.531372,581.186606,556.999800,557.348411,692.783064,692.783064,692.783064,545.559288,715.029774,18.000001
485955.271111,554928.177778,722996.835556,853,4513.663611,0.446066,0.503577,0.587443,0.616738,0.360353,0.808066,0.802450,0.825779,0.795968,1124.630756,941.922255,1124.631655,827.421976,100.255599,90.442075,722.623264,232.045069,201.719566,240.199792,177.538229,757.677511,243.506720,291.935004,222.235804,716.271736,715.814514,716.597361,700.435764,542.442049,565.685833,560.150417,560.607604,730,730,730,546.725104,715.098056,21
491276.231111,544138.275556,728314.666667,909,4936.155000,0.445963,0.539160,0.633520,0.615654,0.418359,0.822089,0.816653,0.830031,0.819583,1184.356504,1133.321045,1184.357451,1064.380190,100.251589,89.173498,841.239514,235.211615,241.632170,252.340729,227.152760,864.396658,282.911129,304.516053,276.969458,715.817639,715.701944,715.980972,700.401736,550.520139,568.560347,560.907465,561.023160,730,730,730,547.723333,715.118472,23
494024.746667,571630.400000,698250.382222,940,5400.776111,0.445537,0.556225,0.651464,0.589512,0.461591,0.828355,0.822399,0.833946,0.828720,1246.244425,1240.499639,1246.245422,1184.581925,100.247951,88.385911,907.216597,238.501476,262.689271,263.886823,251.029462,922.261120,302.528996,316.764089,302.968000,715.657361,715.645139,715.778819,700.384722,557.964236,571.200000,562.065938,562.078160,730,730,730,549.728056,715.124861,24
502669.546667,602844.231111,658288.284444,949,5878.306667,0.444417,0.563578,0.658918,0.550630,0.502633,0.829492,0.824725,0.832023,0.831727,1321.517590,1321.518647,1251.344171,1245.814251,100.254861,87.936797,932.989861,242.451910,276.527153,262.069618,260.929688,943.343644,314.326044,315.015076,314.002524,715.647847,715.791319,715.802917,700.430972,565.935833,574.722222,564.080208,563.936701,730,730,730,553.570104,715.139097,25
503390.080000,639160.604444,621580.871111,942,6360.846111,0.443940,0.564273,0.660555,0.511592,0.540469,0.826493,0.822009,0.827035,0.830433,1340.593146,1340.594218,1242.720520,1280.479918,100.309045,87.854045,924.355000,241.916962,274.546024,254.808160,262.426319,937.715627,313.230969,308.024036,316.460622,715.914722,716.109931,716.033125,700.781250,568.063958,578.001389,567.655417,567.460139,730,730,730,559.515660,715.182014,26
495972.017778,679596.017778,588475.022222,918,6768.682778,0.444361,0.492769,0.577683,0.415067,0.510935,0.806467,0.804428,0.803972,0.811002,1125.377185,1075.142154,1047.050240,1125.378085,100.471441,89.944887,753.766250,227.340469,213.581667,208.085347,223.404097,797.985636,263.020516,258.947804,276.017298,716.929167,716.992917,716.818472,701.807361,543.165035,574.217465,572.586528,572.522743,730,730,730,556.239132,715.284028,26
488636.408889,715852.728889,559382.222222,871,6793.530556,0.444236,0.236121,0.277474,0.185034,0.265375,0.697945,0.690641,0.691504,0.711690,447.818074,406.654034,388.473713,447.818432,100.423403,95.009245,297.952778,229.041250,83.449019,79.764722,91.781979,362.760036,118.093440,115.369911,129.296676,718.882778,718.977569,718.680417,701.503819,542.892049,571.200000,567.356354,567.261562,730,730,730,554.053507,715.352778,26
488391.466667,716905.102222,558576.497778,783,6796.938333,0.444850,0.244068,0.285458,0.175742,0.295572,0.685260,0.676081,0.665229,0.714471,442.822637,367.974378,315.232430,442.822991,100.422865,95.251337,273.611372,228.885521,76.547370,65.701480,91.899965,337.085760,109.162080,98.650649,129.273022,718.952639,719.268681,718.562917,701.493056,542.116215,571.200000,565.100868,564.784826,730,730,730,552.780660,715.409444,25
491505.457778,689656.391111,582818.240000,590,6800.646111,0.446326,0.323557,0.365540,0.216416,0.414932,0.682934,0.672362,0.644102,0.732337,496.503032,352.128874,270.368177,496.503429,100.413021,94.981632,273.897882,228.532517,73.815486,56.858529,103.621207,336.741084,106.002311,88.059040,142.679742,718.964653,719.499028,718.231806,701.423194,541.171875,569.727847,563.816007,563.281667,730,730,730,551.639410,715.459931,23
0,0,0,0,6614.531111,0.489819,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.650174,101.871797,0,213.543715,0,0,0,0,0,0,0,551.639410,551.639410,551.639410,702.769514,528.750625,0,0,0,0,0,0,547.551979,715.432639,21
0,0,0,0,6428.281667,0.489907,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.663429,101.885043,0,213.539653,0,0,0,0,0,0,0,547.551979,547.551979,547.551979,702.742014,528.726979,0,0,0,0,0,0,545.636944,715.404444,19
