q_sf_des,cycle_design_power,solar_multiple,h_tower,dni_design_point,receiver_height,receiver_tube_diam,riser_inner_diam,downcomer_inner_diam,hours_tes,dT_approach_charge_hx,dT_approach_ht_disch_hx,dT_approach_lt_disch_hx,Annual energy,Capacity factor,LCOE (real),PPA price (year 1),Annual gross cycle,Annual rec to particle,TOU 1 frac,TOU1 cap fac,TOU 2 frac,TOU2 cap fac,TOU 3 frac,TOU3 cap fac,TOU 4 frac,TOU4 cap fac,Cap fac weighted,Cap fac weighted MIN0,Site improvement,A_sf,N_hel_pre,q_sf_des_pre,total_q_rec_inc,Heliostats,Tower,Receiver,Storage,Power block,Contingency,Recirculator cost,Cycle efficiency,Design CR deltaP,Direct costs subtotal,Indirect costs subtotal,Net capital cost,NPV costs,OM lifetime total,Analysis period,Cost per capacity,Tower height,Charge HX duty,Discharge HX (hot) duty,Discharge HX (cold) duty,Charge HX UA,Discharge HX (hot) UA,Discharge HX (cold) UA,Charge HX effectiveness,Discharge HX (hot) effectiveness,Discharge HX (cold) effectiveness,Charge HX cost,Discharge (hot) HX cost,Discharge (cold) HX cost,Riser cost,Downcomer cost
698.1031817,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,551190579.2,84.1863501,5.608488407,6.745119553,627649453.3,1365732321,0.05890411,106.214975,0.068721461,101.2667573,0.207534247,102.7723221,0.663926941,92.99087133,0.927628002,0.927628002,14846547.91,1484654.791,20408.8358,698.1031817,1609188.742,111349109.3,11716917.57,6066869.494,87975933.91,49827000,22770605.16,0,0.458693075,2.267356448,348064964.6,32605756.86,414869420.6,509524109.5,167995423.6,30,5093.232203,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,34174319.23,10185431.57,5232463.474,3642109.303,3715500.09
715.5396832,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,570554019.2,87.14383413,4.635229178,5.574611433,621335836.4,1352577345,0.05890411,105.4141023,0.068721461,101.1577067,0.207534247,102.251062,0.663926941,91.77780808,0.918142107,0.918142107,15193469.17,1519346.917,20885.73024,715.5396832,1661975.244,113951018.7,9805309.055,7178395.854,66494236.32,49827000,19531945.42,0,0.444096293,2.349680806,298559737.1,28150286.38,356011982.5,435898231.2,141655588.7,30,4371.258199,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,24666144.62,7351582.528,3776657.551,4978685.758,5079009.399
698.8517593,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,592507780.9,90.49695216,4.331085374,5.208717695,634085434.2,1249101876,0.05890411,88.25334424,0.068721461,102.1745244,0.207534247,102.1128087,0.663926941,95.40753367,0.938104884,0.938104884,14861644.48,1486164.448,20429.58826,698.8517593,1496905.21,111462333.6,9764030.565,5240919.563,65440499.3,49827000,20252599.27,0,0.484142364,2.141795179,309575446,29141700.18,368082376.7,422968405.9,94623712.03,30,4531.909021,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,31926940.94,9515615.22,4888365.184,3525845.522,3596893.52
712.8397323,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,563492958.6,86.06535975,4.896122756,5.888463576,627103256,1348608803,0.05890411,106.3492833,0.068721461,101.4612989,0.207534247,102.9982175,0.663926941,92.66648264,0.92680635,0.92680635,15140403.74,1514040.374,20812.784,712.8397323,1643661.618,113553028,7055553.223,7149099.072,55119292.33,49827000,19431411.75,0,0.448332478,2.324971673,297023008.2,28011980.79,354924483.7,454734513.3,178950744.2,30,4348.846864,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,17390242.2,5183047.563,2662637.009,5561401.485,5673467.213
739.4439576,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,577519455.9,88.20770335,4.564460615,5.489356966,617740630.6,1291539298,0.05890411,93.00726193,0.068721461,101.1476657,0.207534247,101.2994682,0.663926941,92.46264763,0.911726796,0.911726796,15652376.38,1565237.638,21516.56557,739.4439576,1643881.665,117392822.9,11844544.57,5146621.671,63244372.96,49827000,21102794.72,0,0.471595017,2.201271933,322571290.7,30311326.21,383259760.7,434483421.3,87440537.52,30,4721.437733,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,26929087.28,8026037.737,4123138.918,4389688.01,4478142.976
695.0865868,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,593211743.5,90.60447222,5.229494892,6.289503807,635238369.5,1307351521,0.05890411,103.8471249,0.068721461,101.6177611,0.207534247,103.0041916,0.663926941,94.89054357,0.940122876,0.940122876,14785531.09,1478553.109,20324.95916,695.0865868,1551622.273,110891483.2,9906773.06,8204249.74,48668440.29,49827000,20684538.28,0,0.469221578,2.212946485,316177942.3,29735924.85,378681576.3,511312734.4,239829484.4,30,4628.198463,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,23217885.19,6919938.309,3554913.132,5354060.728,5461948.409
704.1045241,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,539039469.4,82.33044468,5.495499637,6.609331493,617733488.9,1382552817,0.05890411,104.5778457,0.068721461,100.8104044,0.207534247,101.7810435,0.663926941,91.30497953,0.911966902,0.911966902,14967070.56,1496707.056,20574.51199,704.1045241,1658423.679,112253029.2,7137670.525,3846541.074,60235490.56,49827000,20763476.59,0,0.443925296,2.350534694,317384570.7,29844521.41,379245925.3,488252949.6,195623531.4,30,4645.795681,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,29388637.66,8759090.587,4499723.084,3956500.375,4036226.339
705.0793103,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,602852596.2,92.07697235,5.062337158,6.08845725,632225136.7,1318465466,0.05890411,103.2062712,0.068721461,101.6470405,0.207534247,102.8232238,0.663926941,93.67012378,0.934527546,0.934527546,14986537.02,1498653.702,20601.2715,705.0793103,1599734.833,112399027.6,12505842.75,6267013.765,56343086.21,49827000,20421786.98,0,0.458083924,2.270688276,312161601,29374454.13,373825040.4,503013137.4,233494790.5,30,4569.624971,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,23641479.81,7046187.907,3619770.12,3847077.027,3924598.042
738.0728877,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,567752381.5,86.7159247,5.286641751,6.358045853,624110300.3,1352591307,0.05890411,106.3756276,0.068721461,100.9031184,0.207534247,102.244117,0.663926941,91.93243295,0.921647326,0.921647326,15626602.53,1562660.253,21481.13564,738.0728877,1713879.506,117199519,11722421.89,7343749.922,68637542.56,49827000,22114933.39,0,0.438306959,2.384537412,338042553.2,31703739.84,402957056.1,494716017.8,162838965.3,30,4947.067427,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,31746746.11,9461909.335,4860775.378,4575290.862,4667485.842
719.0003391,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,558592049.6,85.31681712,5.194287962,6.246967049,627967980.1,1353711763,0.05890411,106.6889424,0.068721461,101.4320308,0.207534247,102.6416632,0.663926941,92.90428926,0.927902276,0.927902276,15261128.45,1526112.845,20978.73789,719.0003391,1653498.066,114458463.4,9704318.358,3938314.856,58671590.79,49827000,21467394.81,0,0.454562764,2.289837616,328144463.5,30812911.76,391127317.9,478231191.5,154389467.8,30,4802.715734,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,13488079.97,4020033.718,2065173.13,5568322.295,5680527.481
696.8827114,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,566350552.5,86.50181569,4.420116103,5.315778263,624623622.7,1376946075,0.05890411,106.2522637,0.068721461,101.0651593,0.207534247,102.5526569,0.663926941,91.91856983,0.922376336,0.922376336,14821896.3,1482189.63,20374.94852,696.8827114,1629824.446,111164222.3,9990944.026,3366817.576,55280993.04,49827000,19876714.38,0,0.43885698,2.381113895,303829777,28624589.97,361187664.8,412606562.9,88288573.58,30,4448.115372,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,19248315.19,5736834.023,2947128.384,4810065.034,4906990.861
739.3788955,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,557944628.2,85.21793292,5.23776907,6.299328205,626293222.7,1348258001,0.05890411,106.4703346,0.068721461,101.0404386,0.207534247,102.490498,0.663926941,92.29755452,0.925558612,0.925558612,15651154.88,1565115.488,21514.88643,739.3788955,1706342.037,117383661.6,9833946.283,7793890.903,53422474.46,49827000,20874671.95,0,0.44482988,2.345254207,319084271.2,29997494.46,380947917.8,481675518.3,180098004.2,30,4670.583762,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,20436940.65,6091096.041,3129119.992,4376084.839,4464265.693
700.0565734,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,567843362.5,86.72982072,5.169284378,6.216997119,619184899.5,1238212480,0.05890411,82.26146321,0.068721461,100.0690728,0.207534247,100.6144292,0.663926941,94.57591736,0.915585799,0.915585799,14885904.28,1488590.428,20462.93694,700.0565734,1491289.712,111644282.1,11410489.87,4595147.643,62253641.28,49827000,20591431.78,0,0.489791547,2.116648965,314754742.9,29607836.91,376100717.4,483811407.8,193267281.1,30,4607.442817,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,23437745.68,6985466.285,3588576.187,3329219.601,3396305.464
740.5220652,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,577814147.3,88.25271318,4.947224429,5.949870623,637529403.8,1271075044,0.05890411,98.26597248,0.068721461,101.8382963,0.207534247,102.6837474,0.663926941,95.26123886,0.943444645,0.943444645,15672594.46,1567259.446,21544.35828,740.5220652,1596496.302,117544458.5,10961868.71,6357423.647,54741099.42,49827000,20725553.01,0,0.484828111,2.138659796,316804881.8,29792349.41,377988376.4,471158368.6,166024742.4,30,4637.341618,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,21929330.45,6535893.026,3357621.255,4415471.168,4504445.681
744.5386263,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,93746180.88,14.31836664,27.65034993,33.25331998,104081185.8,260528315,0.05890411,-1.09425756,0.068721461,-0.718519042,0.207534247,-0.346504322,0.663926941,23.85831318,0.150270829,0.150270829,15747537.65,1574753.765,21647.37864,744.5386263,326055.5566,118106532.4,12427640.19,5472023.52,56625723.14,49827000,20414935.96,0,0.394768183,2.699253758,312056878.3,29365029.09,371052912.8,427239444.7,96991581.64,30,4568.097716,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,20514092.63,6114090.68,3140932.806,3269567.97,3335451.815
705.7128136,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,559364677.2,85.43482476,5.221856022,6.280093699,625356744.8,1363536144,0.05890411,106.3361234,0.068721461,101.0759491,0.207534247,102.475107,0.663926941,91.84623101,0.923414371,0.923414371,14999171.5,1499917.15,20618.63946,705.7128136,1648015.507,112493786.2,10442376.54,7039579.176,92593632.17,49827000,21924007.35,0,0.441511836,2.36497633,335124112.4,31441080.16,399174219.9,481434331.8,145152236.4,30,4904.50549,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,35286960.3,10517046.94,5402821.039,1000565.791,1020727.82
689.2389153,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,569618346.9,87.00092379,5.001334078,6.01494287,615281632,1402925316,0.05890411,104.9416801,0.068721461,100.9765352,0.207534247,101.8344977,0.663926941,90.64951337,0.909413087,0.909413087,14666429.28,1466642.928,20161.2361,689.2389153,1636741.464,109998219.6,10210647.36,7878184.039,63213397.71,49827000,20696470.69,0,0.436746689,2.39409905,316360337.6,29752340.43,377426880.1,469555530.9,164088989.9,30,4630.858478,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,26374270.69,7860678.294,4038190.407,2640158.042,2693358.882
761.6666367,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,454463827.5,69.41274458,6.601586131,7.939290302,512996189.5,1475038369,0.05890411,95.72549619,0.068721461,97.67620867,0.207534247,85.71601176,0.663926941,85.13714525,0.75326828,0.75326828,16060070.51,1606007.051,22077.00062,761.6666367,1918087.267,120450528.8,11819868.04,7642051.253,99792299.89,49827000,23802876.11,0,0.357357986,3.06897621,363843963.3,34025866.74,432281527.8,494498230.3,106932889.9,30,5323.349858,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,28492756.84,8492079.186,4362553.894,4874058.108,4972273.436
742.1520719,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,550832213.5,84.13161495,5.066424328,6.093030826,608321480.7,1406052135,0.05890411,104.4193688,0.068721461,99.8270591,0.207534247,100.8461191,0.663926941,90.22920465,0.896838928,0.896838928,15703080.73,1570308.073,21586.2661,742.1520719,1775858.49,117773105.4,11070600.54,7605830.532,54623298.79,49827000,22375172.46,0,0.418662407,2.514219426,342020493.3,32061754.44,406263089.4,459979012.9,91599631.92,30,5005.080883,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,19225028.31,5729893.52,2943562.906,3688638.917,3762967.305
687.1088614,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,558847849.2,85.35588679,5.417786549,6.515717939,613201790.6,1397710979,0.05890411,104.5886848,0.068721461,100.6850051,0.207534247,101.4743562,0.663926941,91.02016558,0.904891397,0.904891397,14622778.82,1462277.882,20101.23207,687.1088614,1648500.279,109670841.1,10625266.98,7589162.377,92685739.77,49827000,22867836.66,0,0.426055859,2.46319014,349551217.5,32739519.62,416191861.1,499036832,145874086.3,30,5114.907407,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,36104923.35,10760835.46,5528060.162,4332074.953,4419368.98
725.2546699,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,543968819.6,83.08333127,5.363397433,6.450284895,611529406,1385555791,0.05890411,104.3812983,0.068721461,100.5372601,0.207534247,101.1108634,0.663926941,90.383822,0.9026634,0.9026634,15382375.2,1538237.52,21145.40936,725.2546699,1722802.114,115367814,11463244.7,6534945.276,75653224.75,49827000,22266104.55,0,0.431003747,2.430563861,340353312.5,31911708.17,405099362.1,480873796.5,132889889,30,4980.767062,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,25303380.17,7541506.403,3874225.311,3557562.374,3629249.487
705.9543002,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,583634603.5,89.14170328,4.651245588,5.593832283,622863459.2,1376234078,0.05890411,105.8872616,0.068721461,101.1847812,0.207534247,102.372315,0.663926941,92.03103827,0.919709165,0.919709165,15003984.23,1500398.423,20625.25527,705.9543002,1639156.754,112529881.7,13320150.1,1933778.992,60298469.95,49827000,20526996.17,0,0.454764458,2.288666189,313769798.6,29519191.92,373707249.3,447432400.7,129742972.6,30,4593.078592,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,28036530.38,8356103.886,4292700.616,3752563.853,3828180.368
716.8137164,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,579023812.5,88.43747196,4.593661988,5.524553507,633423449.2,1288274870,0.05890411,99.66190332,0.068721461,101.1014151,0.207534247,102.3254222,0.663926941,95.16680676,0.938448461,0.938448461,15218424.66,1521842.466,20920.03524,716.8137164,1560672.782,114138184.9,8862666.511,7859429.245,56407519.49,49827000,20404105.66,0,0.487982805,2.124490246,311891329.4,29350129.69,371255548.3,438402060,117489956.2,30,4565.683386,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,27244259.06,8119972.618,4171395.177,5466343.821,5576494.078
720.2694367,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,588230457.4,89.84365317,4.768747566,5.735196411,636906006.5,1296225148,0.05890411,102.4775042,0.068721461,101.8944068,0.207534247,102.9296579,0.663926941,95.05471296,0.94374508,0.94374508,15285839.23,1528583.923,21012.70648,720.2694367,1576466.767,114643794.2,11793288.38,6747605.066,48661261.54,49827000,20634289.13,0,0.47878094,2.16653915,315409848.1,29666796.37,376093965.8,462347983,153128483.4,30,4616.996734,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,23195302.92,6913207.812,3551455.539,4474266.704,4564425.984
702.3644664,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,579326413.6,88.48368988,4.899484955,5.892305021,608653211.1,1420229083,0.05890411,104.6591619,0.068721461,100.7237441,0.207534247,101.1209415,0.663926941,90.32760205,0.899203312,0.899203312,14932245.11,1493224.511,20526.63927,702.3644664,1691520.363,111991838.4,11176664.3,6412496.897,81032298.81,49827000,22298131.14,0,0.421222473,2.496185592,340842861.8,31955767.6,405199303.7,467833034.1,108305420.4,30,4987.906548,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,29026400.91,8651128.301,4444260.661,4556211.574,4648022.095
719.1230789,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,572261361.1,87.4046058,4.52411757,5.440970707,635479888.6,1240828926,0.05890411,90.89946674,0.068721461,100.6674774,0.207534247,102.3226434,0.663926941,95.93834957,0.941287347,0.941287347,15263520.72,1526352.072,20982.02641,719.1230789,1501529.052,114476405.4,11941409.05,3295811.269,50342029.85,49827000,19243921.99,0,0.504368889,2.055289633,294157093.3,27754048.44,350685602.2,426722391.3,134570923.6,30,4307.050952,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,27771625.56,8277150.743,4252140.779,2636342.554,2689466.509
689.202405,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,574604257.5,87.76244917,5.076221279,6.104884405,631378865.4,1224835857,0.05890411,84.72527905,0.068721461,101.0252559,0.207534247,101.8440194,0.663926941,96.04769182,0.934768378,0.934768378,14665682.29,1466568.229,20160.20924,689.202405,1443477.058,109992617.1,11631799.33,7134080.273,77451782.43,49827000,22581308.8,0,0.498426551,2.079594112,345171434.6,32345339.16,410572745.4,480757990.1,122314480.6,30,5051.033559,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,35630585.92,10619462.3,5455433.893,4757828.98,4853702.219
757.0654113,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,556316287.2,84.9692275,5.812115649,6.989981804,621385711.9,1337819572,0.05890411,106.1051088,0.068721461,100.9121675,0.207534247,102.2932666,0.663926941,91.64352018,0.917515277,0.917515277,15977277.27,1597727.727,21963.18926,757.0654113,1739244.731,119829579.5,12199397.59,6504607.157,71217497.84,49827000,24177438.41,0,0.446489346,2.335604181,369569415.6,34541157.45,440136200.7,532933656.5,163968415.7,30,5406.848671,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,23788484.75,7090001.763,3642278.189,6798098.401,6935084.347
725.8235523,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,579944186.9,88.57804577,4.884092917,5.873903514,632753518.7,1272188673,0.05890411,94.94640722,0.068721461,101.7936417,0.207534247,102.3006825,0.663926941,94.92524867,0.936807687,0.936807687,15393336.89,1539333.689,21160.47781,725.8235523,1581401.818,115450026.7,6832076.483,7148527.724,58194606.68,49827000,21001722.49,0,0.476016925,2.179726371,321026329.6,30172279.71,382637013.1,466860620.7,149187078.6,30,4698.906339,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,18827691.4,5611469.86,2882726.262,3184859.84,3249036.763
708.3495083,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,596068352.6,91.04077774,4.689716615,5.640356968,629352484.4,1347383243,0.05890411,105.2633972,0.068721461,101.2371747,0.207534247,102.8294369,0.663926941,93.449408,0.93017894,0.93017894,15051616.65,1505161.665,20690.73306,708.3495083,1607412.662,112887124.9,11219128.89,6235609.911,62240491.96,49827000,18121155.34,0,0.468863272,2.214643074,276994803.1,26209442.32,332366016.5,460744108.5,232886392.2,30,4056.75966,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,12293130.02,3663886.727,1882213.173,3532325.594,3603504.17
725.4814846,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,551765909,84.27422337,5.369886314,6.458106914,634503616.2,1307727354,0.05890411,106.3088194,0.068721461,102.0095984,0.207534247,103.0858508,0.663926941,94.28154967,0.939058059,0.939058059,15386746.99,1538674.699,21151.41903,725.4814846,1623637.468,115400602.4,8841038.636,7339156.209,86032343.77,49827000,22416495.96,0,0.465083111,2.233947774,342652152.6,32118603.78,407974774.6,488356622.4,141446068.8,30,5014.292872,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,43463238.97,12953933.14,6654699.071,5614413.672,5727547.629
708.1444664,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,514973637,78.65473855,5.202286986,6.256647772,573707402.3,1488554157,0.05890411,100.3164706,0.068721461,98.82886012,0.207534247,97.86539865,0.663926941,87.76069139,0.844122707,0.844122707,15047546.42,1504754.642,20685.13792,708.1444664,1773770.617,112856598.1,8553472.947,5044284.601,43250994.33,49827000,19201544.98,0,0.38617762,2.774545755,293509330.5,27695749.79,350468948.9,441566816.9,162750385.6,30,4297.604114,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,7444374.535,2218746.975,1139815.473,3778862.676,3855009.129
717.343914,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,579690732.2,88.53933425,5.308403803,6.384296681,628944881.6,1199529064,0.05890411,81.91389623,0.068721461,101.3718015,0.207534247,101.8724287,0.663926941,96.46603663,0.930801089,0.930801089,15228793.99,1522879.399,20934.28941,717.343914,1461382.603,114215954.9,9094539.624,5574963.186,71851162.31,49827000,21780360.13,0,0.508013732,2.040930838,332928362.1,31243462.63,397580064,507197886,196365107.5,30,4872.483121,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,29211607.61,8706327.942,4472617.84,4793327.929,4889916.493
706.4520598,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,566772954.1,86.5663314,4.805423855,5.779422827,620548996.2,1371337972,0.05890411,105.7740393,0.068721461,100.8565819,0.207534247,102.4026287,0.663926941,91.71045294,0.916503672,0.916503672,15013898.37,1501389.837,20638.88373,706.4520598,1664417.03,112604237.8,12873921.75,4065281.421,47139334.75,49827000,18725321.42,0,0.433931345,2.411904704,286229913.1,27040602.23,342450469.4,448908619.1,191660222.9,30,4191.442596,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,8289794.256,2470718.775,1269258.515,3075390.332,3137361.376
741.5813695,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,530700828.5,81.05683848,5.010413931,6.025843544,575501830.3,1463992230,0.05890411,100.1887772,0.068721461,99.21015533,0.207534247,97.44524939,0.663926941,87.81809755,0.847037452,0.847037452,15692418.03,1569241.803,21571.60867,741.5813695,1832852.607,117693135.2,13551626.24,5405096.2,44595311.07,49827000,19514607.9,0,0.398699016,2.666409408,298294720.8,28126434.91,355793700.2,438268742.7,146503213.6,30,4367.393256,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,16545834.55,4931377.403,2533348.927,2778426.513,2834413.55
740.8174577,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,555619323.2,84.86277637,5.429890277,6.530258515,628593831,1346988683,0.05890411,105.7002743,0.068721461,101.572504,0.207534247,102.8053968,0.663926941,93.2791705,0.930579082,0.930579082,15678126.55,1567812.655,21551.96294,740.8174577,1670232.223,117585949.1,9266956.733,7991310.33,77229867.48,49827000,22961285.05,0,0.471739384,2.200362949,350979642.8,32868077.9,417753620.9,497262284.6,139598702.6,30,5135.739268,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,38446319.99,11458673.36,5886553.694,2260491.869,2306042.198
738.6821206,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,575561964.5,87.908725,4.707609667,5.66156726,636075181.3,1300466434,0.05890411,105.1616227,0.068721461,102.0048043,0.207534247,103.0720633,0.663926941,94.68787586,0.942038066,0.942038066,15638063.61,1563806.361,21496.89057,738.6821206,1629603.775,117285477.1,12372591.86,6015323.481,63184677.15,49827000,21070608.6,0,0.472745271,2.195512717,322079302.9,30267047.3,383124362.1,446590683,110345813.5,30,4714.262684,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,31246877.33,9312926.726,4784239.98,4106863.426,4189619.299
718.0115556,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,579410412.9,88.49651955,4.906457933,5.900852782,633524686.1,1286400833,0.05890411,94.83802099,0.068721461,101.7734397,0.207534247,102.4540023,0.663926941,95.12609833,0.937445451,0.937445451,15241837.92,1524183.792,20952.22021,718.0115556,1568886.025,114313784.4,13316637.59,4130687.736,57819662.84,49827000,20488727.04,0,0.477216252,2.173976305,313184827.6,29466544.53,373782211.5,468566786.8,169137144.8,30,4584.547496,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,21485930.39,6403740.548,3289731.838,2699119.413,2753508.362
