a_sf1,a_sf2,a_sf3,beam,defocus,e_ch_tes,eta,eta_field_tot,eta_field1,eta_field2,eta_field3,eta_therm,eta_rec_therm1,eta_rec_therm2,eta_rec_therm3,htf_pump_power,m_dot_rec,m_dot_rec1,m_dot_rec2,m_dot_rec3,m_dot_pc,m_dot_tes_dc,m_dot_tes_ch,p_cooling_tower_tot,p_cycle,p_out_net,p_tower_pump,pparasi,q_ch_tes,q_dc_tes,q_dot_hx1,q_dot_hx2,q_dot_hx3,q_dot_rec_inc,q_dot_rec_inc1,q_dot_rec_inc2,q_dot_rec_inc3,q_pb,q_thermal,q_startup,tank_losses,t_hx_tes_out1,t_hx_tes_out2,t_hx_tes_out3,t_pc_in,t_pc_out,t_rec_in1,t_rec_in2,t_rec_in3,t_rec_out1,t_rec_out2,t_rec_out3,t_tes_cold,t_tes_hot,tdry
m2,m2,m2,W/m2,-,MWh,-,-,-,-,-,-,-,-,-,MW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.020498,562.579792,562.579792,562.579792,684.145000,546.100000,0,0,0,0,0,0,562.526215,686.764306,19
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017087,562.526215,562.526215,562.526215,684.145000,546.100000,0,0,0,0,0,0,562.472674,685.450694,19
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.013683,562.472674,562.472674,562.472674,684.145000,546.100000,0,0,0,0,0,0,562.419097,684.139722,19
0,0,0,617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.000322,562.419097,562.419097,562.419097,684.145000,546.100000,0,0,0,0,0,0,562.365729,682.835208,21
415508.320000,367530.528889,781728.915556,817,1.000000,168.335625,0.169084,0.452279,0.567801,0.620520,0.311777,0.663791,0.669021,0.657698,0.664654,1.485720,718.715496,652.866517,665.162211,718.716071,0.286272,0.286309,0.661230,0.687850,34.541207,25.792368,5.316654,1.258615,436.839896,175.588420,120.101020,122.303181,131.880790,496.888320,165.645067,160.122289,171.120956,185.151059,383.848611,61.980725,3.013085,687.642370,687.581311,687.326224,686.872786,544.375382,576.215634,585.348047,585.409106,710.593151,710.593151,710.593151,562.438090,697.397578,24
435187.733333,409790.257778,736567.680000,911,1,601.319861,0.455298,0.508939,0.610549,0.642998,0.374320,0.803643,0.806501,0.798709,0.805719,1.465053,1108.113304,1004.754187,1048.578419,1108.114190,0.315707,0.315707,1.026367,1.923000,96.076432,83.240122,8.252558,1.195700,672.708958,197.194132,183.424427,191.200399,201.747309,733.272960,242.055876,240.043449,251.173636,211.018576,589.318611,0,3.019361,707.062222,706.892708,706.671806,691.519861,544.513403,576.216771,585.371250,585.540764,730,730,730,562.586632,703.923472,27
458737.742222,443394.524444,679211.022222,960,1,1007.227986,0.448967,0.537600,0.612026,0.632365,0.425469,0.820395,0.822167,0.816915,0.822104,1.600311,1254.854400,1154.951798,1208.319228,1254.855404,0.348571,0.348571,1.174641,2.267728,103.312752,88.804410,9.444761,1.195535,766.303819,215.170486,209.841684,219.258941,227.459444,816.124658,269.528836,269.171609,277.424178,230.112344,669.559444,0,3.018139,706.526389,706.343472,706.189514,691.978403,547.455035,578.157847,586.060278,586.243194,730,730,730,562.991806,704.667083,28
466383.004444,480572.160000,634586.168889,972,1,1435.250278,0.444464,0.554629,0.617963,0.607458,0.468076,0.827244,0.826834,0.825904,0.828992,1.686684,1322.571694,1234.781906,1293.302447,1322.572752,0.367381,0.367381,1.250167,2.252798,102.138299,86.951076,10.052038,1.195700,812.214792,218.697483,223.387153,233.665868,238.801094,852.608071,280.137511,283.753244,288.717351,229.801076,705.324653,0,3.015213,706.312431,706.123542,706.031806,692.145208,555.502674,581.581215,586.679375,586.868264,730,730,730,564.054896,704.945208,29
470931.804444,524012.977778,586619.911111,983,1,1879.321389,0.440970,0.563493,0.620538,0.569545,0.512292,0.831258,0.829657,0.831455,0.832661,1.746823,1369.713462,1293.700986,1356.474606,1369.714557,0.380476,0.380476,1.305206,2.255786,101.122648,85.429818,10.494577,1.195645,841.656597,220.474653,232.263472,243.202396,245.507378,876.050560,287.263360,293.375609,295.411573,229.318437,728.236319,0,3.013313,706.273472,706.080069,706.040278,692.301389,560.859340,584.268125,587.781458,587.974792,730,730,730,565.879479,705.096458,30
471239.360000,564569.955556,545693.688889,980,1,2324.967778,0.438952,0.565016,0.622061,0.532196,0.549709,0.830347,0.829068,0.831210,0.830762,1.755227,1376.280968,1301.404221,1376.282069,1375.493683,0.382301,0.382301,1.316178,2.262213,101.126597,85.330755,10.582804,1.195590,839.420764,220.346215,231.064653,243.966354,243.830625,875.702898,287.277049,294.452391,293.973458,230.382083,727.145903,0,3.013172,706.509028,706.282917,706.285208,692.587014,561.253854,585.236181,589.370486,589.596597,730,730,730,568.281875,705.245208,31
468192.924444,608719.288889,504597.546667,959,1,2752.399722,0.439614,0.558469,0.620021,0.489538,0.584511,0.823479,0.823841,0.824357,0.822238,1.712294,1342.590578,1247.014924,1342.591652,1328.219769,0.372942,0.372942,1.272434,2.262884,102.252439,86.850547,10.231075,1.195645,800.792431,218.351354,218.465608,234.713507,232.272865,847.011698,278.387769,285.773564,282.850347,232.595955,697.497153,0,3.014481,707.019861,706.727153,706.770000,693.014722,557.055556,584.512917,591.262014,591.554722,730,730,730,570.750660,705.434792,32
460608.320000,656799.715556,464028.408889,920,1,3009.360000,0.444605,0.545295,0.618477,0.444069,0.615931,0.811560,0.815372,0.811589,0.807718,1.603234,1257.054341,1140.424339,1257.055346,1229.287304,0.349182,0.349182,1.178102,2.255279,103.499757,88.973116,9.472594,1.195535,566.387639,212.570382,197.268924,216.846806,212.191319,793.361920,262.085742,268.331378,262.944782,232.790434,643.857569,0,3.025800,707.713542,707.337639,707.424375,693.488333,547.815000,581.742292,593.037083,593.412986,730,730,730,570.514861,705.586875,31
447280.284444,703861.048889,430356.764444,851,0.476700,3005.481667,0.470660,0.249503,0.292232,0.190013,0.302393,0.691798,0.705052,0.687700,0.682643,2.144613,439.123319,392.560788,439.123670,425.248696,0.363146,0.363146,0.408290,2.272830,114.104332,105.834080,3.282876,0.569938,261.463455,233.134653,69.882635,77.966259,75.560078,335.795449,111.233751,113.815164,110.746524,242.434549,232.296597,0,3.030406,711.469722,711.099375,711.206111,691.889514,545.145903,571.827917,589.045139,589.415417,730,730,730,566.258472,705.807014,30
409077.653333,775257.884444,387426.275556,717,1,3034.493056,0.459897,0.484300,0.618912,0.332812,0.645302,0.762687,0.769158,0.761486,0.757416,1.643583,781.413294,720.436566,781.413919,754.692396,0.315531,0.315531,0.732780,1.927771,96.088819,85.437231,5.891959,1.188275,274.732292,198.062205,129.691962,140.371840,135.694965,545.783893,181.532284,184.996729,179.254862,208.935608,416.269965,0,3.030116,708.839375,708.538125,708.667569,693.002153,547.224201,576.605243,587.419097,587.720347,730,730,730,566.156701,705.858611,28
419119.253333,780308.835556,356255.360000,392,1,2979.931944,0.470560,0.379198,0.472212,0.256291,0.538973,0.628665,0.643306,0.625670,0.617020,1.878958,265.184079,246.324325,265.184291,251.485831,0.308164,0.308164,0.247770,1.930873,96.186302,89.208142,1.992207,1.176120,164.789097,200.708351,45.506224,48.912682,46.439128,231.245298,77.582000,78.394560,75.268738,204.408194,145.400417,0,3.040057,712.479028,712.246806,712.414028,692,545.364653,569.558160,583.677708,583.909931,730,730,730,563.715451,705.973056,26
0,0,0,0,1,2799.849722,0.479620,0,0,0,0,0,0,0,0,1.987829,0,0,0,0,0.302596,0.302596,0,1.905927,96.101901,92.208142,0,0,0,201.309983,0,0,0,0,0,0,0,200.370990,0,0,3.042168,563.715451,563.715451,563.715451,690.052083,543.132292,0,0,0,0,0,0,561.964444,705.898264,24
0,0,0,0,1,2620.130556,0.480413,0,0,0,0,0,0,0,0,1.980017,0,0,0,0,0.301408,0.301408,0,1.902625,96.106944,92.224297,0,0,0,201.070503,0,0,0,0,0,0,0,200.050625,0,0,3.043624,561.964444,561.964444,561.964444,689.943542,542.618681,0,0,0,0,0,0,560.919167,705.818611,23
0,0,0,0,1,2440.658333,0.480772,0,0,0,0,0,0,0,0,1.973329,0,0,0,0,0.300391,0.300391,0,1.901014,96.113602,92.239262,0,0,0,201.027969,0,0,0,0,0,0,0,199.914983,0,0,3.046210,560.919167,560.919167,560.919167,689.821042,542.038958,0,0,0,0,0,0,560.164618,705.733333,22
0,0,0,0,1,2261.088194,0.481304,0,0,0,0,0,0,0,0,1.970208,0,0,0,0,0.299917,0.299917,0,1.594046,96.121363,92.557109,0,0,0,200.871510,0,0,0,0,0,0,0,199.710156,0,0,3.049377,560.164618,560.164618,560.164618,689.724792,541.827569,0,0,0,0,0,0,559.616181,705.641806,21
0,0,0,0,1,2081.142917,0.481607,0,0,0,0,0,0,0,0,1.969852,0,0,0,0,0.299863,0.299863,0,0.919197,96.138116,93.249062,0,0,0,200.805260,0,0,0,0,0,0,0,199.619531,0,0,3.057929,559.616181,559.616181,559.616181,689.632500,541.758056,0,0,0,0,0,0,559.206979,705.542708,19
0,0,0,0,1,1900.808750,0.481935,0,0,0,0,0,0,0,0,1.969356,0,0,0,0,0.299788,0.299788,0,0.719174,96.149280,93.460747,0,0,0,200.719028,0,0,0,0,0,0,0,199.506788,0,0,3.061755,559.206979,559.206979,559.206979,689.532847,541.685590,0,0,0,0,0,0,558.886562,705.435069,18
0,0,0,0,1,1720.056250,0.482293,0,0,0,0,0,0,0,0,1.968819,0,0,0,0,0.299706,0.299706,0,0.571735,96.161623,93.621068,0,0,0,200.625226,0,0,0,0,0,0,0,199.384097,0,0,3.065739,558.886562,558.886562,558.886562,689.424167,541.606528,0,0,0,0,0,0,558.625590,705.317222,17
0,0,0,0,1,1538.870833,0.482686,0,0,0,0,0,0,0,0,1.968024,0,0,0,0,0.299586,0.299586,0,0.572586,96.161441,93.620833,0,0,0,200.494375,0,0,0,0,0,0,0,199.221701,0,0,3.064836,558.625590,558.625590,558.625590,689.305625,541.525694,0,0,0,0,0,0,558.406632,705.187292,17
0,0,0,0,1,1357.212639,0.483121,0,0,0,0,0,0,0,0,1.967144,0,0,0,0,0.299452,0.299452,0,0.573530,96.161250,93.620573,0,0,0,200.349392,0,0,0,0,0,0,0,199.041684,0,0,3.063988,558.406632,558.406632,558.406632,689.174236,541.436111,0,0,0,0,0,0,558.217743,705.042431,17
0,0,0,0,1,1175.031528,0.483611,0,0,0,0,0,0,0,0,1.966156,0,0,0,0,0.299302,0.299302,0,0.574589,96.161024,93.620278,0,0,0,200.186840,0,0,0,0,0,0,0,198.839740,0,0,3.063162,558.217743,558.217743,558.217743,689.026875,541.335625,0,0,0,0,0,0,558.050556,704.878889,17
0,0,0,0,1,992.263403,0.484169,0,0,0,0,0,0,0,0,1.965031,0,0,0,0,0.299131,0.299131,0,0.575795,96.160764,93.619939,0,0,0,200.001823,0,0,0,0,0,0,0,198.609826,0,0,3.062329,558.050556,558.050556,558.050556,688.859028,541.221250,0,0,0,0,0,0,557.899097,704.691042,17
0,0,0,0,1,808.841875,0.484817,0,0,0,0,0,0,0,0,1.963539,0,0,0,0,0.298905,0.298905,0,0.727247,96.148003,93.457214,0,0,0,199.761962,0,0,0,0,0,0,0,198.317951,0,0,3.056476,557.899097,557.899097,557.899097,688.665208,541.094028,0,0,0,0,0,0,557.759132,704.470764,18
0,0,0,550,1,624.693403,0.485582,0,0,0,0,0,0,0,0,1.961292,0,0,0,0,0.298564,0.298564,0,1.216715,96.094054,92.916050,0,0,0,199.399427,0,0,0,0,0,0,0,197.894792,0,0,3.045568,557.759132,557.759132,557.759132,688.437708,540.966910,0,0,0,0,0,0,557.628194,704.204722,20
414394.986667,367287.542222,782287.431111,753.999983,1.000000,713.505773,0.470112,0.451163,0.567567,0.618991,0.310706,0.647023,0.651141,0.641422,0.648507,1.666877,625.712790,577.124294,578.824285,625.713291,0.306070,0.306070,0.578228,1.912609,96.114757,86.620301,4.649276,1.265693,394.004410,198.295095,109.464557,109.778741,118.433481,449.506418,149.832267,144.831884,154.842258,204.487839,344.275451,62.020794,3.025965,684.621684,684.612170,684.357309,690.992431,543.266033,574.752109,581.594575,581.604123,708.595443,708.595443,708.595443,557.780816,704.727083,24
434127.537778,409700.586667,737726.435556,852,1,1038.366111,0.456891,0.508589,0.611537,0.642657,0.373553,0.796236,0.797897,0.792161,0.798650,1.534173,996.600652,919.921487,943.797693,996.601449,0.316901,0.316901,0.928313,1.929437,96.067847,83.944444,7.464151,1.195645,626.774583,200.861615,172.934635,177.300295,186.942830,685.316267,226.193387,224.328871,234.793973,210.264375,545.701840,0,3.007795,706.789653,706.686528,706.466181,691.999167,546.041667,574.700625,581.020833,581.123924,730,730,730,558.294896,705.127917,28
457916.444444,443529.031111,679901.866667,905,1,1398.536944,0.450195,0.537410,0.612823,0.631976,0.424931,0.812873,0.814054,0.809877,0.814689,1.505046,1139.944612,1061.101491,1098.394637,1139.945524,0.324463,0.324463,1.070864,1.919925,96.343186,83.112396,8.610343,1.195480,718.190000,203.437135,198.146042,204.913750,212.445295,769.098453,253.962471,253.671360,261.464604,214.003420,625.194028,0,2.999352,706.276736,706.135139,705.982153,692.156944,547.464583,575.784757,582.018125,582.159722,730,730,730,558.991354,705.181458,30
465631.715556,480829.937778,635080.177778,941,1,1793.409861,0.445146,0.554490,0.618729,0.607037,0.467606,0.824149,0.824571,0.822500,0.825375,1.584883,1242.787793,1146.567633,1215.277851,1242.788787,0.345219,0.345219,1.169973,2.241895,102.657856,88.228194,9.407233,1.195645,779.603472,216.939167,212.787517,225.170069,230.121337,825.209173,271.102151,274.660676,279.446347,230.615903,680.099375,0,2.996068,706.055139,705.814444,705.721319,692.070417,545.999236,575.678646,582.936181,583.176875,730,730,730,559.797812,705.158611,31
470209.244444,524400.142222,586953.457778,952,1,2202.954583,0.442026,0.563332,0.621238,0.569021,0.511861,0.828189,0.827663,0.827912,0.828991,1.639044,1285.248869,1196.685678,1272.643072,1285.249897,0.357014,0.357014,1.218708,2.254585,102.580990,87.692630,9.799091,1.195645,807.435833,219.698507,220.786944,234.391510,236.646823,848.179342,278.090329,284.071556,286.017476,232.069896,702.457361,0,2.992977,705.991528,705.736597,705.695556,692.055208,550.141736,577.783576,583.806250,584.061181,730,730,730,561.308646,705.139167,32
470526.506667,565236.835556,545739.804444,948,1,2613.684167,0.439775,0.564791,0.622702,0.531399,0.549446,0.827130,0.826840,0.827517,0.827033,1.640738,1286.561106,1202.813565,1286.562135,1286.049424,0.357378,0.357378,1.225601,2.255316,102.484340,87.538073,9.854514,1.195700,804.912292,219.384392,219.936736,234.801007,234.710104,846.771200,277.761760,284.747449,284.262027,233.037917,700.391736,0,2.991686,706.182569,705.905903,705.907500,692.213333,549.942014,578.900035,585.126111,585.402778,730,730,730,563.339861,705.168750,33
467375.004444,609726.577778,504411.982222,931,1,3003.081667,0.440913,0.558204,0.620780,0.488539,0.584433,0.821270,0.822426,0.821727,0.819658,1.604309,1257.976178,1159.205747,1257.977184,1244.679554,0.349438,0.349438,1.188901,2.243588,102.586814,87.983906,9.559421,1.195590,764.404375,216.443802,209.655278,226.994063,224.662448,821.893973,270.117689,277.322009,274.454240,232.669323,674.993264,0,2.996699,706.616597,706.285903,706.329097,692.513472,547.146319,578.338715,586.723264,587.053958,730,730,730,565.743507,705.257708,33
459771.271111,657833.315556,463827.271111,892,0.442210,2995.160278,0.468683,0.240987,0.273824,0.195952,0.272311,0.697419,0.706549,0.694757,0.690950,2.189937,435.391012,397.137977,435.391361,425.184498,0.369736,0.369736,0.408410,2.274953,114.079688,105.802257,3.283845,0.528702,269.244097,236.031840,72.770747,79.608203,77.785512,339.945742,112.299689,114.981938,112.664107,243.404826,237.075000,0,3.007717,710.879306,710.566389,710.647569,691.371875,546.788576,571.817361,584.864167,585.177083,730,730,730,564.443854,705.463958,32
446010.026667,705611.591111,429933.724444,822,0.524989,3000.733333,0.469373,0.274476,0.322362,0.208541,0.333010,0.706496,0.715259,0.704704,0.699526,2.153005,461.603398,421.804821,461.603767,446.772940,0.366309,0.366309,0.431904,2.276427,113.908090,105.378186,3.472747,0.627729,286.499097,235.225660,77.785955,84.943524,82.278403,356.828729,118.184267,120.956711,117.687742,242.681372,252.096580,0,3.009973,710.522778,710.210694,710.324236,691.523958,545.954965,571.326354,583.921111,584.233194,730,730,730,563.520000,705.652917,31
407235.484444,776155.591111,386666.453333,686,1,3030.069722,0.458994,0.483070,0.619625,0.331219,0.644059,0.758327,0.763461,0.757999,0.753522,1.690736,728.354133,680.499981,728.354716,702.619821,0.318271,0.318271,0.685543,1.895919,95.125825,84.840017,5.512146,1.187010,282.139219,199.004653,124.712595,133.249453,128.660764,520.294649,173.100676,176.355289,170.838702,207.248455,394.563507,0,3.012954,708.700208,708.446458,708.581111,692.591597,549.305243,576.289271,584.819792,585.073542,730,730,730,565.087674,705.709792,30
418809.066667,781288.888889,356431.075556,357,1,2958.896667,0.469996,0.374506,0.466876,0.252941,0.532438,0.609274,0.621507,0.607005,0.599310,1.898212,229.413136,216.056173,229.413319,217.787611,0.308100,0.308100,0.215366,1.894197,95.192170,88.491372,1.731663,1.176725,144.585156,199.260191,40.283624,42.720204,40.599674,208.105796,69.804867,70.550347,67.750578,202.538316,126.812231,0,3.032037,712.774097,712.588125,712.749444,691.888542,546.591458,571.010590,582.313611,582.499549,730,730,730,563.556840,705.807917,27
0,0,0,0,1,2778.199722,0.478994,0,0,0,0,0,0,0,0,1.996245,0,0,0,0,0.303877,0.303877,0,1.915942,96.095564,92.183377,0,0,0,201.501615,0,0,0,0,0,0,0,200.619531,0,0,3.036649,563.556840,563.556840,563.556840,689.925417,543.469167,0,0,0,0,0,0,561.995417,705.732778,25
0,0,0,0,1,2597.193889,0.479232,0,0,0,0,0,0,0,0,1.995791,0,0,0,0,0.303808,0.303808,0,1.916011,96.095564,92.183767,0,0,0,201.420764,0,0,0,0,0,0,0,200.519757,0,0,3.033573,561.995417,561.995417,561.995417,689.851389,543.420833,0,0,0,0,0,0,561.135868,705.652778,25
0,0,0,0,1,2416.713056,0.480636,0,0,0,0,0,0,0,0,1.985911,0,0,0,0,0.302305,0.302305,0,1.905625,96.101623,92.210087,0,0,0,200.948229,0,0,0,0,0,0,0,199.946806,0,0,3.036540,561.135868,561.135868,561.135868,689.742639,542.933993,0,0,0,0,0,0,560.509861,705.567153,24
0,0,0,0,1,2236.564583,0.481477,0,0,0,0,0,0,0,0,1.977987,0,0,0,0,0.301100,0.301100,0,1.902860,96.106632,92.225781,0,0,0,200.711163,0,0,0,0,0,0,0,199.607986,0,0,3.039906,560.509861,560.509861,560.509861,689.621528,542.410590,0,0,0,0,0,0,560.000868,705.475069,23
0,0,0,0,1,2056.627639,0.481870,0,0,0,0,0,0,0,0,1.971173,0,0,0,0,0.300064,0.300064,0,1.901447,96.113264,92.240642,0,0,0,200.659792,0,0,0,0,0,0,0,199.458785,0,0,3.043468,560.000868,560.000868,560.000868,689.485625,541.814965,0,0,0,0,0,0,559.552500,705.375486,22
0,0,0,0,1,1876.555417,0.482463,0,0,0,0,0,0,0,0,1.967856,0,0,0,0,0.299560,0.299560,0,1.601792,96.120981,92.551337,0,0,0,200.484306,0,0,0,0,0,0,0,199.229826,0,0,3.047183,559.552500,559.552500,559.552500,689.374097,541.588090,0,0,0,0,0,0,559.183750,705.267153,21
0,0,0,0,1,1696.080139,0.482822,0,0,0,0,0,0,0,0,1.967129,0,0,0,0,0.299449,0.299449,0,1.604189,96.120868,92.549549,0,0,0,200.364601,0,0,0,0,0,0,0,199.081215,0,0,3.046073,559.183750,559.183750,559.183750,689.265625,541.514028,0,0,0,0,0,0,558.884479,705.148681,21
0,0,0,0,1,1515.156250,0.483219,0,0,0,0,0,0,0,0,1.966435,0,0,0,0,0.299344,0.299344,0,1.206029,96.127422,92.954957,0,0,0,200.246892,0,0,0,0,0,0,0,198.931563,0,0,3.050065,558.884479,558.884479,558.884479,689.145833,541.430000,0,0,0,0,0,0,558.633611,705.017639,20
0,0,0,0,1,1333.739028,0.483661,0,0,0,0,0,0,0,0,1.965695,0,0,0,0,0.299232,0.299232,0,0.926758,96.137266,93.244818,0,0,0,200.121076,0,0,0,0,0,0,0,198.770139,0,0,3.054125,558.633611,558.633611,558.633611,689.012500,541.335139,0,0,0,0,0,0,558.417396,704.871181,19
0,0,0,0,1,1151.775625,0.484159,0,0,0,0,0,0,0,0,1.964863,0,0,0,0,0.299106,0.299106,0,0.725411,96.148299,93.458021,0,0,0,199.979444,0,0,0,0,0,0,0,198.588368,0,0,3.058215,558.417396,558.417396,558.417396,688.862569,541.228472,0,0,0,0,0,0,558.226493,704.705278,18
0,0,0,0,1,969.217500,0.484727,0,0,0,0,0,0,0,0,1.963720,0,0,0,0,0.298932,0.298932,0,0.726996,96.148047,93.457326,0,0,0,199.791667,0,0,0,0,0,0,0,198.354896,0,0,3.057321,558.226493,558.226493,558.226493,688.692153,541.112396,0,0,0,0,0,0,558.054549,704.514375,18
0,0,0,0,1,785.993264,0.485389,0,0,0,0,0,0,0,0,1.962223,0,0,0,0,0.298705,0.298705,0,0.933075,96.136545,93.241250,0,0,0,199.550486,0,0,0,0,0,0,0,198.060642,0,0,3.051411,558.054549,558.054549,558.054549,688.494653,540.982257,0,0,0,0,0,0,557.896597,704.289722,19
0,0,0,554,1,601.641458,0.485897,0,0,0,0,0,0,0,0,1.964045,0,0,0,0,0.298983,0.298983,0,1.904445,96.167873,92.299384,0,0,0,199.442726,0,0,0,0,0,0,0,197.918125,0,0,3.035473,557.896597,557.896597,557.896597,688.268194,540.971111,0,0,0,0,0,0,557.757292,704.017569,22
413284.422222,367045.333333,782832.302222,755.000017,1.000000,688.928854,0.468732,0.450026,0.567297,0.617428,0.309626,0.646418,0.650366,0.640869,0.648020,1.687896,624.802449,577.054289,577.712067,624.802949,0.309193,0.309193,0.577555,1.931474,96.160566,86.632050,4.643859,1.265287,393.241632,199.152639,109.363889,109.485365,118.170833,448.554987,149.497138,144.504044,154.553813,205.187934,343.365208,62.032144,3.015966,684.604288,684.600608,684.344566,690.887222,544.249531,575.151293,581.701328,581.705043,708.548273,708.548273,708.548273,557.946215,704.602622,26.000001
433061.048889,409609.280000,738895.288889,851,1,1011.544306,0.455712,0.508231,0.612528,0.642307,0.372778,0.795812,0.797350,0.791781,0.798306,1.552031,995.449284,919.636884,942.431569,995.450080,0.319522,0.319522,0.927414,1.911009,96.062665,83.946997,7.456925,1.195700,625.570833,201.614983,172.713212,176.877153,186.549826,684.034347,225.738044,223.893582,234.402720,210.796979,544.391840,0,3.003041,706.813750,706.715347,706.494028,691.941458,546.899097,575.075694,581.167257,581.265660,730,730,730,558.497778,705.070556,29
457091.911111,443663.395556,680596.337778,901,1,1366.727361,0.446951,0.537216,0.613620,0.631583,0.424388,0.811901,0.812897,0.808999,0.813808,1.542809,1134.568217,1058.590002,1093.213556,1134.569125,0.329760,0.329760,1.066638,1.917041,96.094097,82.862413,8.576357,1.195480,714.597708,205.069392,197.458889,203.735538,211.224063,765.424356,252.713244,252.469280,260.241831,214.999323,621.464167,0,2.989798,706.314306,706.182569,706.029861,692.099722,549.242639,576.404375,582.183507,582.315208,730,730,730,559.286042,705.157431,32
464879.253333,481090.062222,635572.977778,929,1,1757.417361,0.441995,0.554346,0.619496,0.606608,0.467134,0.821610,0.821771,0.820110,0.822949,1.561746,1224.642607,1135.466232,1197.818558,1224.643587,0.340179,0.340179,1.154837,2.045509,98.949193,84.860764,9.285528,1.195645,768.489583,211.697205,210.425260,221.647378,226.469306,814.474667,267.543662,271.112853,275.818151,223.869358,669.186319,0,2.986823,706.136181,705.915833,705.824097,692.133125,548.265521,576.748715,583.149861,583.370208,730,730,730,560.193090,705.166319,33
469486.364444,524790.577778,587283.982222,938,1,2159.534306,0.440773,0.563165,0.621933,0.568488,0.511428,0.825577,0.825576,0.825065,0.826091,1.611786,1263.870657,1168.876392,1251.436774,1263.871668,0.351075,0.351075,1.195891,2.245380,102.463368,87.794878,9.615628,1.195700,790.917917,218.408993,215.303142,230.066267,232.286962,835.457351,273.885920,279.840107,281.731307,232.462726,689.735694,0,2.989042,706.143542,705.862292,705.821319,692.156042,547.601840,576.895937,584.049514,584.330764,730,730,730,561.304722,705.174792,33
469811.342222,565910.755556,545781.297778,932,1,2560.888056,0.438696,0.564560,0.623338,0.530596,0.549181,0.824283,0.824449,0.824456,0.823944,1.605305,1258.777442,1170.446605,1258.778449,1258.305560,0.349661,0.349661,1.197068,2.202804,101.616059,86.987214,9.625091,1.195645,786.694028,216.944010,214.187865,229.878785,229.794896,832.139804,272.937191,279.851804,279.350791,231.632118,685.917847,0,2.986807,706.293403,705.995347,705.996875,692.294583,547.732639,577.848924,585.011319,585.309375,730,730,730,562.793681,705.213750,34
466555.946667,610736.497778,504224.817778,906,1,2944.441111,0.440058,0.557934,0.621539,0.487537,0.584349,0.816556,0.817198,0.817241,0.815228,1.545896,1212.179200,1128.298858,1212.180170,1198.941957,0.336717,0.336717,1.149105,1.915618,95.924375,82.027778,9.239439,1.195645,749.783125,205.656510,204.882101,219.670538,217.338941,799.438720,262.724427,269.767431,266.946827,217.981285,652.785625,0,2.990515,706.649236,706.359583,706.404167,692.571944,551.048889,579.423472,586.144444,586.434097,730,730,730,565.890590,705.302500,34
458932.017778,658872.177778,463623.466667,864,0.558759,2992.063889,0.461820,0.304312,0.346407,0.247062,0.344003,0.727414,0.734209,0.725848,0.722186,2.169790,560.282746,513.811611,560.283194,547.325909,0.377116,0.377116,0.526520,2.276335,113.124201,103.776510,4.233513,0.668047,344.491562,236.191233,93.491024,101.730339,99.435104,415.797973,137.356391,140.643920,137.797662,244.953229,302.449931,0,2.998342,710.009444,709.703472,709.786528,691.728542,549.400799,574.632569,585.881111,586.187153,730,730,730,566.124201,705.534097,34
444722.311111,707395.626667,429498.915556,788,0.553497,2998.059444,0.465363,0.289055,0.340432,0.219096,0.351081,0.706239,0.714957,0.704510,0.699249,2.194205,470.903348,430.162912,470.903725,455.695653,0.373354,0.373354,0.440585,2.276902,113.853316,105.177813,3.542549,0.661847,289.213559,236.768681,78.494236,85.743568,83.039618,360.253227,119.301244,122.130347,118.821636,244.655069,254.423212,0,3.004387,710.652431,710.341528,710.454792,691.726944,547.980451,573.023403,585.471736,585.782708,730,730,730,565.311215,705.734028,33
405419.200000,776974.933333,385880.284444,642,1,3030.683611,0.457538,0.481804,0.620224,0.329628,0.642783,0.748309,0.754359,0.747551,0.743017,1.736668,675.607704,629.378400,675.608244,651.497766,0.320845,0.320845,0.635299,1.899073,95.128516,85.198976,5.108159,1.185635,285.102917,199.659045,114.342405,122.520434,118.257474,485.095858,161.431378,164.424427,159.240018,207.913958,363.010903,0,3.012682,709.213472,708.954583,709.087639,692.734514,550.212951,576.861667,586.097778,586.356597,730,730,730,566.349132,705.823472,31
